Variable 1,Variable 2,Variable 3,Variable 4,Label
0.8639500616512352,0.7304341379030351,0.1633529534024307,0.6165751687321046,Group 3
0.8278238541590575,0.5782956623128696,0.24358328014677594,0.7392431305004435,Group 3
0.10643768414669703,0.11442772136643468,0.14211192019646948,0.5778073284062704,Group 2
0.8387678100204606,0.6163684288185896,0.17048451879588836,0.770907230159652,Group 3
0.5272898395811153,0.863895498630806,0.7722439650113756,0.26669196971274445,Group 1
0.8764962776504822,0.6048813077347212,0.16870340015202068,0.8999055713262382,Group 3
0.8585996881610963,0.6350534033331914,0.08060014343531653,0.8620613428126905,Group 3
0.13817893367690895,0.18041791649305977,0.24356048628495222,0.5481035107111416,Group 2
0.9084657081771392,0.6396813743624297,0.12315157399695482,0.7244646652968476,Group 3
0.7809295610621644,0.5790184448393338,0.12377391379152422,0.7812902636851017,Group 3
0.44595447013543243,0.8128686375375967,0.8964239523282046,0.13351561966488956,Group 1
0.0,0.2290822906027006,0.10312898717595329,0.4649264373636932,Group 2
0.8963923029886453,0.5939883348079389,0.24290190591279195,0.7059747679241268,Group 3
0.13713771339064115,0.10653750757055025,0.15656272124969178,0.6251087677375956,Group 2
0.5610201110613979,0.8121326641206597,0.8573340712569206,0.17914113909862026,Group 1
0.6185697101318899,0.8198808073452627,0.8495098876580192,0.06789235064338778,Group 1
0.8440420982674705,0.6938039430016278,0.21811222520560636,0.7174777107411069,Group 3
0.10525407209726902,0.1551089361816018,0.20221163568384762,0.5683201299408098,Group 2
0.868944145764202,0.5982395918955196,0.14854144762807023,0.7262937700738873,Group 3
0.5785359754426794,0.9141773609824918,0.7762428387791824,0.22173978046633805,Group 1
0.8671065276672221,0.6041019489522982,0.16441161587483752,0.716099434988307,Group 3
0.8601526602493857,0.6597451842880688,0.0,0.8053234265836658,Group 3
0.1344118352374583,0.2273817157396989,0.2216348421910627,0.5671370898606479,Group 2
0.23337980365190084,0.22344321045308316,0.15719085136031197,0.6092407546825415,Group 2
0.3826747037972619,0.8896428523202504,0.8404111719330126,0.2739722994650009,Group 1
0.2633654115067058,0.10426976434352053,0.23840763141605603,0.6075727493102518,Group 2
0.25004597208066043,0.14979816962576695,0.18008891351405773,0.6205263616307908,Group 2
0.854489665716725,0.5520172836021076,0.18102981245376287,0.7011428103775266,Group 3
0.2270205391650581,0.17563789720392814,0.21424648133272983,0.6278188281721264,Group 2
0.17263540682381293,0.12859538163788373,0.11778630614643334,0.48082016591272503,Group 2
0.5049013388479734,0.7763696448523851,0.813560189815923,0.1818351111903123,Group 1
0.7772658115996035,0.6260630651616488,0.1838268064752642,0.7916407344704196,Group 3
0.8733400601263007,0.6967157023141943,0.12392448171008338,0.7258197380281104,Group 3
0.49322207129214196,0.8613841821537715,0.8697849149332724,0.17252961103471692,Group 1
0.9277853055945694,0.7020224967803544,0.07364619957931733,0.7913005697937286,Group 3
0.19966024208093766,0.12995814183731919,0.10461403851135043,0.6500380418316718,Group 2
0.9871698219612292,0.6128570083652933,0.0996899257656468,0.635696476316695,Group 3
0.1891047980268923,0.12970001534367576,0.13749032650896653,0.540970830856958,Group 2
0.1696395032306589,0.19374232173767839,0.18000138620252926,0.5661885964855211,Group 2
0.32638627591531405,0.7946584735042036,0.8749739671693845,0.16245098038016717,Group 1
0.5107699288519114,0.8940442134064028,0.832909186825692,0.38870499443741924,Group 1
0.30054035174856747,0.08381704146385015,0.22176262194562987,0.5757161965220177,Group 2
0.9011542711217083,0.6287536347984372,0.20014558361174128,0.8737159994109094,Group 3
0.7678910148043876,0.5683785783539131,0.18258294530093191,0.8852563653965326,Group 3
0.5134058205057241,0.7931545082373218,0.85965109495049,0.17427811762378154,Group 1
0.24379254189178326,0.14669685179449676,0.12424792493816846,0.5885859152679012,Group 2
0.5088034502668929,0.783140067522012,0.8872412874870693,0.08367436697461646,Group 1
1.0,0.574933178992786,0.008642786590902068,0.730720070796625,Group 3
0.4516804584115639,0.8156285621104764,0.886790135140135,0.0828987769623385,Group 1
0.5179231702866494,0.8619038098975358,0.8701732952357318,0.19549490892707605,Group 1
0.21283788671530962,0.11053633686938737,0.17400834152199138,0.6912296816198744,Group 2
0.5718211225032206,0.7799605105183476,0.872611786471513,0.28974253352865165,Group 1
0.7446489654553949,0.6056096553064708,0.07661649799057044,0.6133849597940716,Group 3
0.8109207127538672,0.6148977168483134,0.1623921784187194,0.7533536019215281,Group 3
0.2646360197395368,0.17954698033397606,0.24164421051594442,0.6424882542963928,Group 2
0.3038058962801249,0.09050299890932324,0.12302774314061588,0.4256083908293519,Group 2
0.11306014473359662,0.17443936033168628,0.12512633518164187,0.7960225859696514,Group 2
0.09478578798089496,0.15939552290692643,0.16056175683791873,0.5632679561908341,Group 2
0.14542378967015243,0.09353508224060772,0.18235906165258098,0.5165536102334065,Group 2
0.8013942747504096,0.6362384562464909,0.08519845674495653,0.7762149291408558,Group 3
0.6174932935425732,0.872216059017343,0.9537389116591591,0.11877453092576216,Group 1
0.662731550057497,0.9073729095092047,0.8336934171045897,0.2533651628453352,Group 1
0.7959795094000897,0.6091535927397174,0.09549143071683856,0.7290205961501698,Group 3
0.23947574634118324,0.13020145078770123,0.20918498465610252,0.5860313424601757,Group 2
0.7651241976914486,0.5973931759302219,0.07983525787769255,0.736221841925626,Group 3
0.8446428440460545,0.6021466399805229,0.17506853149335766,0.6277556272140163,Group 3
0.27416240030839,0.06063884085926001,0.14464013565053005,0.6214745674676057,Group 2
0.7984801134797668,0.634610973636325,0.17509190062014154,0.8112379527853513,Group 3
0.23059045214299528,0.13614858509115157,0.15026165162915212,0.6073011087098447,Group 2
0.23823871026988605,0.14752737036326893,0.1545328239737946,0.6820097480223787,Group 2
0.5685069268116238,0.7896904790415592,0.9162388207242893,0.06966456612436908,Group 1
0.9038455204803143,0.5911939507122573,0.0942031461944133,0.7525953445925953,Group 3
0.21577504631006753,0.052716142086739276,0.22400312979668963,0.628857322362027,Group 2
0.06996621324808786,0.10900050853191033,0.24757119748945255,0.6580850793481434,Group 2
0.5071464465286937,0.8989511471745127,0.7152153976585325,0.24178096804658356,Group 1
0.1717288793544198,0.1221740907050955,0.17476128613048933,0.5809009141517748,Group 2
0.8873149277851842,0.6194921254671913,0.12523018724101107,0.7411481167175155,Group 3
0.5108387504784995,0.8287863325057443,0.8560343546921589,0.16699314131985027,Group 1
0.22691193135436913,0.1312639910468317,0.19949577135649144,0.5210194720009829,Group 2
0.09451582569093549,0.06323615706585399,0.18378865343926593,0.6733231370700754,Group 2
0.30669459890890693,0.07728129744726733,0.18769582317997252,0.5338984983671756,Group 2
0.3959596636731505,0.8862778271539369,0.8627423619408496,0.12023435634736775,Group 1
0.4569053442813925,0.8345520485722873,0.8333929184451377,0.29457411997695065,Group 1
0.1953888960945542,0.1211738365886104,0.2079590461138693,0.6663265741159574,Group 2
0.44696517343445746,0.7629515513448694,0.8238209622522398,0.24445094793699051,Group 1
0.8363434815049537,0.618929983382381,0.12385501751945648,0.7025469455133591,Group 3
0.3575945501474487,0.14527746481631934,0.18216935244190388,0.5683534096037177,Group 2
0.8296649004683364,0.6033110633099517,0.15045445006376387,0.8159938054139124,Group 3
0.5562353500675887,0.7919971087233267,0.7926181575979757,0.21550940337858074,Group 1
0.8006850550366877,0.6139003161251643,0.11363796821254045,0.6992638019458125,Group 3
0.4736201946258874,0.810748696164071,0.8658476689091279,0.14558270262445003,Group 1
0.9657255814599871,0.6551430990525288,0.1216724084821332,0.6838790974114133,Group 3
0.7876231455953487,0.5881174721143841,0.1266891658035041,0.7163171646100202,Group 3
0.9107422443066197,0.5560934545408993,0.1414077541271222,0.9029277767938761,Group 3
0.9494177115375171,0.6044931651970349,0.14951927834667364,0.7730051860288031,Group 3
0.9199998724274588,0.5821136213303388,0.0640380951243197,0.8690583149284722,Group 3
0.8799150304222314,0.7111489994067249,0.10293268223990953,0.8246704639937772,Group 3
0.8511194617357462,0.6531970275869454,0.15931619133216812,0.6873493277343755,Group 3
0.33948240646400596,0.09747075337795941,0.25932534352495307,0.6075968342498245,Group 2
0.836138649266795,0.616184647610148,0.09586731749247361,0.8030328107011505,Group 3
0.8102599409278812,0.5734341089427663,0.14122238643292043,0.8786050851310874,Group 3
0.8131883307857561,0.5764604189014692,0.12644917735524333,0.885341125675639,Group 3
0.8522017468846456,0.5511661068368569,0.11963953416375482,0.6946403370558828,Group 3
0.5659805980603568,0.7891261698297215,0.8895931264488565,0.2830915746441188,Group 1
0.2660623858355833,0.14887146819284497,0.17132113662419157,0.6555730590687883,Group 2
0.9343122831448006,0.6468168046964442,0.1526553918395825,0.8356851305883467,Group 3
0.43464366851028813,0.8437298780805071,0.8007573861872576,0.06885554188572199,Group 1
0.8170118938484269,0.574799559693637,0.21581923007940945,0.7279092279432373,Group 3
0.1932116125700457,0.12514306283484414,0.13489301933561815,0.5705547458156869,Group 2
0.1835825831755777,0.17969861089535513,0.19973785476610378,0.5635935333735939,Group 2
0.8478812645277466,0.6779038874415463,0.131112008952504,0.7878696692874492,Group 3
0.2343489827640915,0.21668405316160494,0.16372903389851118,0.530491284481567,Group 2
0.7846691388841753,0.619340346103169,0.08151267665995256,0.5267467874862808,Group 3
0.0926031751612388,0.19166835895454,0.1684663961260399,0.6787563587586478,Group 2
0.20968100553044874,0.07265441880187493,0.21874940509794313,0.5779674799201447,Group 2
0.5383062633350701,0.828407870456185,0.7428163305490538,0.1712686933776988,Group 1
0.9954958404938101,0.6215657842785545,0.11683535489064423,0.7671506036362503,Group 3
0.1372965551346378,0.0738544740283701,0.17427513636149947,0.5326835360692062,Group 2
0.3130786859466139,0.8780560003472119,0.9084073987880754,0.01768807586455214,Group 1
0.18968287700277464,0.15130019196048036,0.16904871618814257,0.6299334911738557,Group 2
