X,Y
6.480321365,7.372410126
5.073377135,6.062188505
4.499505863,6.151885388
5.652515785,5.106453435
5.550876965,4.212304428
5.461274232,4.620599907
2.061814284,6.070920524
3.599323306,4.787960823
5.953180283,5.135770314
4.405459482,4.516795741
5.959270058,4.720327691
5.740745352,4.475713238
4.634733455,4.713666197
3.460249466,7.173669557
6.847052084,3.339402231
5.999340558,4.853092777
5.628974872,4.256288687
4.995545785,5.870209409
5.872236563,3.793262201
5.084650089,4.262020679
3.673562634,6.731419077
6.550888509,4.366973438
3.678391453,7.354073808
6.073695952,3.442069975
3.548988028,5.743342507
5.002958127,5.771675926
5.772982658,4.167491986
7.294826036,1.680786322
4.594838844,4.157377974
2.871219652,5.69863897
5.446459993,4.684280584
3.033889642,5.530248207
3.997787172,6.012445889
6.081063163,4.381040311
4.527500808,4.872282315
4.746892823,4.86779358
5.232756433,5.429374242
3.007561397,5.754623104
2.176695011,5.87121719
5.425608351,5.162708855
4.445304144,4.931996336
4.933738689,4.573260377
5.9352059,4.914396197
4.344360722,4.962729683
4.374573415,5.932726106
4.610855176,6.018773666
5.437840219,4.001978741
4.658009887,5.952360379
5.076765003,5.04056238
3.597724048,5.810704563
4.425103443,5.372703904
5.737905878,5.360870974
4.691923291,6.121586345
3.87992411,6.141079732
4.254278024,5.435455219
4.654192177,5.215664769
5.213577543,5.381579482
6.754793535,5.33759374
5.264142303,3.521669085
4.39287791,6.398784784
4.773669138,5.854676371
4.561978831,4.540766798
4.595770471,4.727067817
4.081992848,5.77094977
5.554208622,4.124405536
4.360528594,5.075746853
5.833907356,4.409779856
4.534381139,4.958675686
5.523956107,4.70809383
5.550345939,3.042190286
5.515467371,4.271085477
5.468424258,6.006931959
4.177275714,5.662785757
4.515203837,4.482266799
4.871703527,4.839637834
4.306902057,4.865867
5.316602182,6.216136731
5.295044913,5.10666681
4.201707535,5.397071993
4.812226418,5.200365982
4.528905125,4.698085091
5.227772712,5.270225579
4.222908184,6.736362642
2.751615511,6.481036926
4.336219171,5.847122835
2.699425888,6.492275827
5.427524125,3.97308323
6.576470141,2.897774837
5.732625063,4.417768723
5.642116063,6.234054777
3.888456984,5.53463936
6.024009514,4.467909657
7.059084879,4.772373887
3.743987067,5.786837281
7.160554209,4.193318165
5.718102572,5.51971374
8.405572341,-0.599375023
10.0052437,0.046980594
9.549934529,0.622849932
8.932379571,-0.142379485
10.12029563,0.514438834
10.71161488,-1.124642092
8.465885829,1.277676822
10.33231401,-0.748486537
11.55115198,0.115674634
11.17929718,0.067518481
12.06074792,1.755340842
9.751035852,0.971570951
10.64537595,1.368631558
9.035076539,0.68605146
11.05842449,-1.758739486
8.816741487,-2.039232178
9.730593166,0.717542256
11.50235705,0.07409478
11.62861555,-1.380101458
8.296617561,-0.055547699
10.38406545,-0.032694748
7.9325579,-0.08912004
8.695530499,0.669672549
10.36659825,-0.939879786
9.486133083,-1.059213522
9.937320903,0.955142321
9.014273954,0.504046516
9.469742382,-0.792872832
9.89296964,-1.035242322
9.446350695,-1.197877893
11.96472513,0.035263552
9.300274492,0.213979911
9.88767195,-0.2209696
10.6141667,0.75750771
9.469498852,-0.575818241
9.724948303,-2.301921165
8.484808938,1.366874267
11.64496771,-0.24903604
10.57655696,0.311250155
13.07888081,1.119574911
9.872082409,-0.955540441
8.39355368,0.203463636
9.243649255,-1.42225371
9.353427116,-1.081548004
11.68714164,0.881639757
9.992027359,1.479944139
10.07736831,-0.861284201
11.52312408,0.538910044
8.962753846,-0.190338678
9.124381747,-1.382799731
10.92617755,1.90941664
8.601432426,0.562969237
9.349357431,-0.487125384
9.407606076,-0.86399077
10.04852163,-0.830950116
10.27045683,-0.050238109
9.761051953,-0.907563662
9.423228669,0.755391226
10.50091719,-0.977555245
10.09933231,0.751387123
8.330594719,0.543360192
9.337376241,0.570598669
9.236740843,-1.804882101
8.372457562,0.048084947
10.2597225,-0.904316625
10.63859246,-1.661520062
9.933920201,-1.2110162
9.348163892,0.047398671
9.139586635,-0.384555544
11.00629281,-0.57689187
10.83569211,-1.129706855
10.52980418,1.441568621
7.5283555,-0.796895255
10.57707213,-0.203045386
10.37114587,-0.603985187
10.08658979,-0.155677235
11.16778206,0.254420843
10.33760266,-0.411876966
9.512393776,-0.432558188
10.39445214,-0.420984481
10.28977486,2.075400799
10.8711247,-0.326023532
11.20121392,-0.408075373
7.961875465,-1.008086311
8.129208079,-0.351513484
10.01841838,1.676437312
10.32692737,-0.219100529
10.82940558,-2.211135309
10.23561456,0.770865194
8.521413754,1.143754043
10.33849641,-0.415287914
10.63278187,2.270692858
10.18186626,0.248220586
9.5406391,-0.849844369
10.83033582,-0.856083826
10.07156624,-0.477657447
10.47897983,0.333662105
11.03753994,-0.510016399
9.730125065,-0.978763716
9.55570674,0.377300493
