V1,V2,V3,V4,V5
-11.41012535,8.597333391,4.538136777,-5.643722652,-5.193383386
-5.799376121,-4.246824784,-0.765293513,-2.745344912,-4.631163468
-3.249346346,10.39903004,7.199786267,3.283553807,-6.865910673
2.775588123,-8.691836039,-3.354939211,-4.228289488,0.237123232
-2.098831518,7.928283433,3.841008383,2.765644598,-6.568371963
-1.965482935,9.871307394,6.095664566,3.086114209,-4.664639253
2.405215315,-4.593164027,-4.5786365,-2.03531396,-2.048084736
-6.837256541,-3.293107348,2.733008102,0.387609402,-4.482099666
-11.98983906,12.63181179,4.951673285,-4.498732202,-6.31660034
-0.202421136,-8.005029441,-3.820168351,-1.410470621,-1.80505523
-3.815128859,-6.408909523,8.723041126,0.879697861,3.314616051
-2.973130443,10.02397438,4.254933562,1.421431098,-4.969026761
-1.144590361,8.710599839,4.731223747,2.943913729,-6.690484949
-5.17387746,-1.618169524,1.87700016,-2.174658109,-3.958115699
-2.622903241,10.47373143,5.833272032,4.216321063,-6.372355313
3.036307846,-5.636667873,-4.857311707,-3.674869112,0.629702523
-8.383179679,-8.418691732,3.212090649,1.334371319,3.701376957
-7.223933671,-7.617531894,5.912902254,2.374278243,4.540584817
-5.689440359,-2.56645157,1.848832466,-1.039423376,-3.073960183
-1.043427622,9.077256225,4.433971111,1.786971101,-5.769115964
-0.766291646,11.34357579,3.980602023,1.361296655,-6.487192607
3.62330063,-7.844073128,-3.142210004,-3.476701852,-0.068563968
-7.838855993,10.25085855,7.548243986,-6.513902377,-6.718032761
-10.56438042,11.00782806,6.402911497,-4.932393879,-7.739240364
-3.448187018,8.441420795,4.019701978,0.730294027,-7.69738099
2.549246757,7.633699921,4.041921251,1.881873553,-9.007752879
-6.343221,-8.24843303,8.345690536,1.153105324,5.794966529
-12.11627652,9.869772284,6.64572712,-5.131405065,-7.521956694
-8.807313483,10.66881556,8.482604188,-3.931453858,-6.497784571
-6.874626812,-6.620827273,-0.037352294,-1.501250734,-3.831943558
-3.311191736,6.331541371,5.175835649,1.351371976,-6.759329122
-10.53020284,9.421727114,5.555755294,-8.054665726,-4.994847782
1.168316605,-5.043492205,-4.247540516,-1.99057038,0.282596877
-6.977144756,-3.84078736,0.253112315,-3.480102254,-2.355442582
-9.30353836,10.26333414,9.441561492,-7.36825304,-6.887918936
-10.96074872,9.520112307,9.024050354,-6.213388376,-4.392486444
-5.355263097,10.93509727,3.71717832,5.140146146,-5.849354422
-6.730564183,-1.765021511,1.287231184,-0.628061698,-6.904379089
-6.892526705,-7.79618621,5.732282722,-3.198913008,2.856116693
-7.42023308,6.662092232,10.14178133,-4.665490687,-5.343541043
3.018510143,-4.929613931,-4.899278448,-3.114160442,-1.670655812
1.052296482,10.53608517,3.979121998,4.346226958,-7.461730976
-4.950706673,-7.24501298,6.642906453,2.971712686,1.871623763
1.643314723,-7.479558787,-5.271808426,-3.868267339,1.628624021
-6.329456193,-9.627035838,7.126965305,-1.030560126,5.259636967
-8.691203341,-10.44419488,8.34745777,1.773715655,2.923074291
3.405968726,-7.645985442,-2.040530678,-3.280878146,-1.419937445
-2.4459965,9.786169614,6.446831445,3.250201081,-7.810172775
-6.749496559,-2.965113169,-1.816060931,-1.559874646,-4.057073051
3.04864304,-7.440349205,-2.076220913,-0.952827259,-2.656793846
-6.602644486,-5.083882619,0.203631315,-2.690430143,-3.772425056
0.808789684,-6.576140189,-3.992901123,-1.093969722,-1.73790845
3.925439551,-7.619585887,-5.323415589,-1.579735938,-1.610895812
-1.904518632,10.69830266,2.478085195,1.788802724,-6.992582673
2.072403639,-6.463894901,-4.735182021,-2.042084418,-2.175186922
-9.873301695,10.07078248,5.765707512,-5.739280158,-6.154486765
-10.38953264,6.963628203,7.49387101,-7.404386711,-7.430448593
-6.297201718,-6.394533188,2.299797602,-2.643109045,-3.672861508
-6.616790848,-8.225559234,7.043964324,1.4153015,3.617015637
1.262970354,-6.051980603,-2.489739044,0.229295864,-0.773980042
-11.50534399,6.93258597,5.321107568,-3.424375063,-8.692591258
-7.358695125,-8.023103027,8.875904306,-1.289859593,4.702619193
3.044543928,-6.933750916,-4.875683615,-5.333019635,-1.914180255
-1.675014925,10.58007704,5.429551078,4.018999471,-3.070883117
-3.2786456,10.07944999,4.778597144,2.918282092,-4.235220983
1.928466508,-8.18514779,-5.150303297,-3.569475714,-0.370378414
-2.162767039,7.800880791,6.2260141,2.050210973,-5.570956455
-2.516041867,7.990772227,4.567585608,3.879877023,-5.723332539
-3.693085116,10.12985305,4.321636704,1.332866493,-6.127454694
-5.549966867,-3.906439303,0.8927127,-1.428639861,-2.452316972
-2.97528402,8.074499854,1.351683752,3.250272823,-8.36153096
4.063680623,-8.512784331,-5.184916326,-2.900096317,-1.93408214
-5.630273777,-10.82813628,6.780686459,1.9179155,4.889425551
-10.49329546,7.01797947,6.447450661,-5.992053604,-7.817300071
4.362588514,-6.188113532,-3.925601999,-0.10485734,-1.1561614
-0.973340924,-9.311133774,-4.13560894,-2.046252586,0.391895316
-3.642525916,-3.579222224,-0.712929108,-0.466436118,-3.768955388
-7.767712957,9.188132765,7.981751137,-4.651544236,-7.921703398
-3.848878033,8.512060257,6.980449048,2.165996184,-6.055262674
1.817248265,-8.885834777,-5.675249358,-2.107902111,0.336186447
-7.184378923,-8.767954604,9.996768343,2.907712163,4.486743111
-8.16657141,10.42124872,2.488508522,-4.551812827,-7.011194339
-6.449697701,-8.590536186,8.176927927,0.710090164,3.560892246
-6.951006572,-11.17525623,6.722950875,2.771906665,4.96034422
-6.114665009,-9.075479992,8.533412787,2.597721166,0.606869442
-6.874987467,-7.611698713,5.089433326,2.059263383,4.296385778
2.387838036,-6.328525308,-2.369168745,-3.56116293,-0.2688841
1.805218385,-7.051498568,-6.447936913,-4.799199035,0.021188634
-7.912349128,-5.129908563,6.579723648,3.557582519,2.521008137
-5.174751315,-6.759102403,0.750576176,0.188346294,-4.467835009
-7.640093127,7.926820879,4.656975708,-4.732819717,-4.626778393
-1.925174253,7.116607457,6.277867233,6.140639246,-5.089167605
-5.003205097,-3.570140855,3.652932234,-3.030681268,-2.342716367
-5.822638077,-4.883812167,-0.870927102,-1.223302509,-7.003217274
-3.505538788,11.05445318,1.584264934,4.328218105,-7.333113554
0.725337046,-8.885734001,-4.007698395,-5.162396512,-4.095804369
-7.219477422,-7.24147474,7.502931419,3.247348011,5.089444495
-6.584372154,-2.075547425,2.230773211,0.403163031,-6.77639249
-3.613815881,9.883542731,3.818959082,0.131088655,-3.318414576
-5.286255519,-2.141474401,1.371883457,-0.686615767,-5.325998956
-5.071667476,-8.32362518,9.309335121,0.324576022,1.702357154
-8.268921232,10.30889369,8.615591145,-7.632101305,-7.117194386
-7.305906771,-3.790471442,-0.205526478,-2.461781588,-4.121322109
-4.582576391,-9.812114744,8.044366077,1.466815182,2.911113075
-1.358252365,7.289597262,3.476874677,3.132880968,-8.082368956
-6.187594525,7.6623454,4.47693584,1.889942246,-6.490543228
-8.502889685,12.84881217,8.262002411,-8.601982368,-6.245856557
-9.931784406,9.5332613,7.00429494,-6.43544826,-7.567239756
-1.181711922,8.317491505,3.706523089,1.439936723,-5.45161055
-6.261253998,-11.73285465,6.347645653,3.587619099,5.463099092
-7.883469045,-4.981295296,0.605783794,0.734740007,-4.089897491
-7.832017146,-7.344699402,6.908174656,1.984216665,3.901899238
-8.725107113,9.019168511,7.236979611,-6.036562818,-5.533890741
-3.666868747,10.33229645,4.280487074,3.78724264,-6.072687186
-12.03773853,8.539044406,7.849600179,-5.48430588,-5.564210817
-0.771917644,9.399961433,5.11164818,4.030962884,-6.61629725
-6.014184184,-5.145517135,0.459086846,-3.821499586,-6.624254801
-11.51205805,7.948421504,7.274638513,-6.786217919,-6.45748609
-10.41473229,9.470774721,5.617537639,-5.949591746,-7.915932953
-5.33071863,-5.733289979,1.746477631,-0.952052937,-3.199844513
-6.116042419,-6.967337174,8.772405927,2.145382542,3.43035902
-6.377126207,-4.766713817,-1.791653297,-0.999712131,-3.776587749
-2.66687538,6.021843771,2.689589574,4.287771162,-4.89473148
-0.945460197,10.36958486,4.668379333,1.171545003,-9.122207997
-8.511780996,-7.444103996,4.679222522,3.738503039,2.182429722
-2.701815843,8.315788971,4.72764219,5.495165077,-6.272163928
-6.731990927,-9.033845476,8.074239195,0.442412154,3.635429264
-7.629468642,-3.823481727,1.236056441,0.081032901,-6.912503266
-6.321912507,-8.120019511,7.28725745,1.165793155,3.766468702
-7.664131647,-4.375476864,2.777226379,-2.097505802,-3.407531059
-8.34653497,9.387632845,8.617465749,-4.079364706,-7.337399023
-10.2654246,8.744116812,7.072668105,-6.814996802,-7.536069437
-7.899134575,8.716830631,6.618949723,-7.488334124,-8.662694434
-6.409376036,-3.606625578,-0.072552445,-5.668023622,-4.416774558
2.017927662,-8.099512587,-5.2625863,-3.720496328,-0.709774243
-6.966966954,-7.610600655,7.524294397,2.692259832,3.841542992
-4.660330927,8.726986892,4.726089841,-1.451034051,-7.03255146
0.518750567,-9.255181724,-3.095652394,-2.659205854,0.718714793
3.164790465,-7.521339071,-3.21416918,-4.576855944,-1.922107382
-6.600725515,-3.791386092,0.253082073,-2.425458067,-5.672461952
-5.186505437,-8.958951417,6.625347642,3.352076354,2.053711672
-0.052348601,-7.161259421,-3.836251227,-2.956883641,-3.188971764
-10.46815623,9.101894205,5.510292145,-5.70302963,-7.296228107
-8.211932093,-3.392188624,-1.621108114,-3.122805417,-4.967082492
3.937493102,-8.80356852,-5.954532108,-1.377368145,-0.009135472
2.369011126,-10.79703443,-4.269420937,-1.991488383,-1.680700187
-2.355676099,8.365372207,3.651105383,1.979075641,-6.162996042
-6.879060917,-8.600943785,6.307173596,2.24623008,2.987635998
-6.716791698,-7.519286043,1.131480022,-1.146090876,-1.956798736
-9.611099807,10.69284738,5.454192544,-5.589949341,-8.041447798
-1.822682941,9.118765125,6.115135296,2.683610766,-6.798101324
1.683863989,-7.92797365,-2.720515549,-1.117192201,0.232285986
-2.531275011,10.20889427,4.217801176,-0.52387011,-6.888925901
-5.347368498,-2.664444132,-0.146504898,-1.759419884,-3.450278964
-6.890089775,-10.81704532,8.530181581,1.786479395,5.782141359
-4.16107548,9.745796041,5.760930884,1.537131222,-3.796988278
-6.708309544,-7.41310955,7.026593226,3.998217575,4.763466996
-10.65042841,7.064349068,6.24025886,-8.89595407,-5.982239817
-6.694031419,-2.487214596,2.146862276,-1.976040383,-5.296034315
-6.263336906,10.04124943,5.22525874,1.845806435,-6.523640614
-5.968838103,-10.25488092,7.80839156,3.896102886,4.898558406
-6.323670978,-4.628713036,0.341935973,-0.747212046,-5.822635413
-9.335717325,7.611261834,6.742880911,-5.62024774,-3.780307747
-5.046984146,-3.142591131,1.568616,-0.729029911,-5.066177439
-5.533276785,-9.148178509,6.25721502,1.018618613,4.272760877
-6.274378755,-10.47541341,6.098020757,4.286957204,4.764503276
1.687710585,-6.544302442,-4.140394685,-1.608301198,1.019843988
-0.112466705,-9.226294493,-6.56199773,-2.301495259,-0.652992158
-10.31402681,8.901012597,6.964558628,-6.000062393,-8.374330426
3.859970984,-5.716824083,-2.932997764,-2.784079602,0.752595945
-7.402129223,-8.540490212,5.171975465,2.89383325,1.875428693
-7.656336403,8.763979102,7.039847066,-7.853979727,-5.28374472
-3.979752611,-4.704272189,0.474099325,-1.208633196,-5.871956783
-2.466266784,10.46722086,3.181476015,2.092393362,-4.593946076
-6.72888346,-11.28271724,8.151318398,5.030661303,5.237838926
-2.99593406,8.705486053,2.479816665,3.759260568,-4.93053197
-8.833959507,9.88760905,6.694320302,-5.894775411,-6.49234053
-0.909899807,7.575773984,6.712885742,3.330852624,-7.78548375
-6.557818682,-4.985785925,2.160582176,-3.13620891,-6.618752471
0.60343772,-7.443854998,-4.100314157,-1.795904192,-0.872895701
-8.104255957,8.637535202,4.892290035,-3.941503824,-6.8384757
-11.07678001,10.15983355,6.729835444,-8.456831148,-7.333294938
-10.51448003,6.530042302,7.244110815,-3.481441443,-5.203875872
-4.562082796,9.817523843,6.230549057,4.285226179,-8.12146681
-4.61382602,-4.712490547,-0.846396236,-2.38703888,-4.978837204
-11.37017933,8.868672958,5.093988941,-3.783615013,-6.287696932
0.209889247,-6.204792941,-3.141657448,-6.083007523,-2.283033264
-8.426185847,-8.912977521,7.885989823,0.88620096,2.124044761
-0.330372252,9.557306996,5.511850037,1.028618398,-5.564495216
-9.634641567,12.40330794,8.09330111,-5.291786653,-7.036881897
-7.482179229,-8.031294224,7.395453991,3.835773151,1.999210184
-7.311254962,-5.9817063,-2.29185943,-0.114075727,-4.44763469
5.212137247,-6.386276592,-0.205773964,-3.880426994,0.558223027
-2.181240149,10.33692769,3.126250822,-0.401771636,-5.719076566
-2.254238269,10.74415391,6.179748606,2.222301883,-8.410202062
-7.624063163,-9.0905001,6.763424013,0.261944924,5.355311313
-5.972544992,-2.559271015,-1.814371146,-3.590515172,-3.381980291
0.214934062,8.847888225,6.104342526,-0.206104505,-5.703617575
0.3888444,-6.538330165,-3.600465952,-2.600820965,-0.380834521
-2.972836387,10.22000571,5.560640848,4.009990866,-7.529582302
-3.344045046,-7.431570304,6.063357798,2.269346976,3.617649018
-10.56392967,10.19273674,2.860274866,-5.657282606,-6.921070011
-3.809916857,9.940747396,6.465485032,2.312602088,-5.608525042
-3.41552546,-9.834173127,9.074177287,4.453963072,1.806511049
0.99428474,-8.204299505,-6.778286656,-2.864825694,0.544069209
-5.063507531,-1.154829439,-0.623081605,-2.776875685,-5.817297005
-6.319963379,-2.409590855,3.776361877,-3.296646354,-5.148788018
-4.155216426,9.525669426,4.510258576,2.386622421,-6.461542639
-9.530422204,11.58162508,9.347760179,-4.63451591,-5.473356896
-9.236082773,-3.726384686,2.038152549,-3.336222897,-3.090001315
-10.22560445,-7.260938196,6.058205472,-0.34807767,4.185531684
-2.970086943,-6.596580706,-6.145371897,-3.498844928,-2.417929774
2.591930521,-5.15555962,-5.890545252,-2.574860841,-1.986804619
-4.79723619,-12.82735479,4.205957933,0.161340118,2.395159008
-5.197265273,8.344125861,6.447263219,0.17817898,-5.723609697
-8.076693995,-5.018861013,0.80063676,-1.073818181,-3.81355999
-6.004409029,-8.023079102,8.948937396,0.746465547,4.318554504
-7.620303818,-9.505802739,7.736788759,0.824482261,6.879421742
1.922879046,-9.316969173,-6.281853482,-0.820080401,-1.358738287
-10.84195332,12.71957433,6.204826975,-5.563544252,-7.395406737
-4.681013393,-3.535749919,0.399959537,-1.642400807,-5.589265283
-0.378714281,-7.031595178,-6.445085665,-4.373486527,-1.205654133
3.708338068,-8.323467067,-7.399447529,-2.289402654,0.604403438
-10.86891492,9.937011144,7.484084077,-6.068773024,-7.255665038
-6.618150689,-11.55326611,8.771045357,1.302102433,4.353155602
-3.282351116,8.113905353,6.061038568,2.409720686,-7.832966802
-9.48706231,9.694546028,7.322695468,-7.368208549,-5.360888714
-5.105507279,11.18079432,5.968974177,1.767552952,-6.579425562
-9.270995142,-2.8161811,1.778318646,0.569886958,-3.46894944
-9.195815655,11.11931104,6.192516994,-3.955255728,-9.269544131
-7.697492946,-7.380593721,7.27708554,1.518727626,6.180517867
1.642064655,-6.486336714,-4.712992814,0.482946004,-1.288129957
-8.635214716,11.33283184,6.256752929,-5.572467848,-7.906512156
-1.143351439,10.59728262,5.620330228,0.662208505,-6.884571072
-6.858950544,8.155906071,7.008069009,-6.926244242,-3.029457212
4.860894198,-8.737497253,-5.205964355,-3.411300245,-0.064543719
1.297772846,-7.187054315,-2.72446246,-4.222066977,-2.166275226
-3.707537845,-5.436783457,1.669433998,-2.809346606,-4.130174837
-9.296618008,-9.061154864,6.712332709,1.119347217,5.301828198
-3.444413716,6.752056194,6.2893493,1.706571502,-7.495202154
-2.947126629,5.031522057,5.158155752,1.379895007,-7.313332476
-2.402739,9.673276838,4.477132003,1.243520535,-6.568229799
-11.07946946,9.351788548,3.708615804,-2.662379862,-8.153090588
0.308125734,-7.078755459,-3.563203516,-2.797839547,-0.600061431
-6.186286764,-8.47829365,7.781854396,3.421795199,4.793978942
-4.842876995,-3.096429379,-0.764692712,-2.209026792,-4.791480185
-6.589704283,-5.577401938,0.187197995,2.140145743,-3.737624553
3.732698528,-6.598307613,-3.478309875,-4.773392475,-0.568438146
3.020423416,-8.434728766,-3.869846621,-2.57020719,-2.461680841
-2.203463532,9.852949932,5.948691223,3.704701192,-7.595699787
-9.166540771,8.009765769,7.611383972,-3.916277156,-7.238537614
-10.89501076,10.00328208,5.241150951,-4.786815547,-5.948646927
3.778190197,-8.205703352,-4.396498872,-1.255305636,-1.217991622
-8.270344849,10.54149464,6.604017105,-6.014688344,-6.950847865
-6.194318208,7.798527358,3.283066011,1.692812,-6.951313507
2.533048788,-8.429214722,-1.909233171,-0.801127883,0.90626678
-6.518836497,-5.674042554,0.4749209,-0.775315281,-3.792507115
2.579922686,-4.506875574,-3.582456711,-1.952306155,-1.732675866
-4.415505333,12.59784006,7.404999474,4.01832292,-5.636478225
-7.485043846,-5.235288334,7.289618281,2.809633403,6.833889192
-9.044326681,11.3463048,6.193890123,-5.183628506,-6.853821825
-9.977185778,11.24872743,7.622239132,-7.841212292,-7.621081893
3.82478471,-6.905168372,-4.584131583,-3.32992787,-0.668934861
2.025666023,-6.735312297,-3.872615714,-5.080960769,-1.537109242
-7.097563882,-2.172254421,-0.657418788,-3.530291676,-4.032926569
-6.176593595,-7.158483972,0.467291624,0.253119842,-4.774084974
3.635027527,-4.490106859,-5.143255266,-3.321119893,-1.123581527
-9.045795236,10.15380111,7.522446756,-7.359109294,-7.698119809
-7.951740961,9.2320969,8.048171443,-4.443479964,-9.159997948
1.09494658,-6.92168332,-4.379441346,-3.990487389,-2.997403961
3.044150475,-7.272643991,-1.130245084,-2.348287812,0.701818283
3.089778232,-7.052158806,-6.53980384,-1.483360854,0.576989769
4.172610078,-5.998826287,-5.616970499,-2.13398856,-0.026687701
-8.107820919,-11.09247528,6.932420168,0.334171723,3.937896556
-7.330650325,-10.04550813,5.814349076,0.445932298,1.260934104
-2.300608254,-6.630203746,-0.536772168,0.849984452,-4.703436808
3.571932393,-9.960134534,-4.199232828,-2.169905104,-2.299838518
-9.332564262,9.060477252,6.945221199,-2.055901333,-6.813711082
-3.678234753,-4.457799744,0.915310716,-2.359327749,-2.86566305
-8.838854462,7.453633164,8.372982408,-6.204573815,-6.776485491
-5.810614239,-2.169891989,0.892861924,-0.398203825,-3.195492436
-3.511800576,11.10788403,2.675404901,-0.897496686,-5.467700324
-7.059885972,-8.667733566,6.431748836,2.904793013,3.68373379
-6.094180593,-9.720457996,7.123421629,3.628794936,3.287250654
-6.58000833,-1.956200265,0.358374953,-4.721174475,-4.922960784
-4.423178633,-1.078073366,-0.198015395,-1.430054639,-5.895414268
-1.228235556,8.607725435,3.720236812,4.841646144,-5.281786567
-8.039110307,-8.97215952,7.368498367,0.96559508,3.068978831
0.73490228,-6.920311653,-2.177640288,0.056071641,-0.81869572
-2.490977859,10.41068725,3.855096696,3.396884166,-7.238464388
-2.498238064,11.01060812,6.122182752,2.321613921,-6.615355808
1.189150641,-8.515898446,-1.599585808,-3.123968102,1.543864913
1.601393277,-9.636167212,-5.232066834,-2.437181262,-0.634483693
-8.600547536,-9.010213207,8.273424169,0.181410563,6.651656986
-4.041525915,8.771653049,3.83940563,1.96487789,-7.223802872
5.518532706,-10.05183239,-5.002657292,-2.797313539,-1.179724061
-5.183824482,-4.202887328,-1.333543284,-1.184517801,-2.701557001
-5.418998639,-4.610058574,0.165962915,0.821432207,-4.170791006
-9.379487001,11.20742714,7.224810145,-6.179130503,-5.761712331
-5.60173986,-12.31943382,6.978703558,2.964510255,6.066639876
-12.11548821,7.997613664,8.219233007,-4.898292328,-5.281301245
-2.89774059,8.152222317,4.007631506,2.48290113,-6.890697416
3.371137878,-7.308444197,-1.18456932,-0.319595228,-2.870744709
-2.486482706,9.677397153,6.211908452,1.030315063,-7.546375307
-7.325980461,-6.959665942,1.640515284,0.524490308,-6.453090612
-6.030932097,-3.371298918,2.547761564,0.421118975,-3.370301762
-5.765496365,8.284214384,6.641547298,3.445490749,-6.383576356
-7.914420075,-8.09589448,7.950901748,2.622918279,3.822881085
-2.865285565,11.82229465,4.610715625,0.574282199,-8.822040903
-5.382467176,-4.589519198,2.021380476,2.633673898,-4.618729056
-7.709078253,-7.392552279,8.783859087,4.101155217,5.674355981
-9.966880179,9.909097072,8.80162514,-4.906613305,-5.830174711
-5.773257832,-5.100254629,2.287139849,-3.043170584,-4.778517313
-12.72949106,10.28178246,7.15693357,-8.301491586,-4.177707016
-7.254069101,-4.977587835,1.009351376,-2.609540452,-7.489144625
-6.475605557,-9.18341241,8.385096227,3.106110355,4.851345095
1.111153548,-5.964058011,-5.683092891,-5.095812811,-3.93189658
-11.46902246,11.46340228,7.81437696,-5.150779528,-7.391916077
-3.316410116,6.994268982,3.318991937,0.277341227,-6.677983867
-0.433174045,11.12209409,6.728367466,0.652208456,-6.764284768
-4.233079192,-10.7005796,6.099064802,3.995949997,1.531790986
-10.04361409,7.458479058,5.747391872,-5.498677098,-7.413674466
-7.977925222,-8.545212329,5.729573749,3.505624341,5.096416266
1.307724382,-6.979374913,-3.007405977,-5.249454278,-0.45129735
-4.76306473,-6.087239699,-0.768985252,-0.401418629,-5.263320663
-9.158879568,-8.846332463,6.335369677,-0.512035604,5.642134856
-8.761754161,12.16813679,6.982276892,-5.512503476,-7.769342729
-1.681592107,7.949094191,1.958371418,0.142314528,-7.883431283
-3.940943516,7.887516991,2.944236757,3.128135724,-4.977042908
-5.907155091,-7.357364408,9.0063027,3.988115972,3.827832388
