normal_dist,uniform_dist,bimodal_dist,poisson_dist,exponential_dist
1.9507753952317897,-0.7722783343050041,-2.149161584497917,2,1.7443916171553644
-0.5096521817516535,1.5995463036369495,-2.461411657498414,2,3.9192741804113362
-0.4380743016111864,1.1321005588720832,-2.7256692490955126,1,2.8007074413383157
-1.2527953600499262,1.24789412790712,-1.9890713208900643,2,1.3045223139297795
0.7774903558319101,1.6032603963245817,-1.9787304629851046,2,0.053960449159856455
-1.6138978475579515,-1.2770837226820237,-1.2345338244855877,1,7.015091808974539
-0.2127402802139687,0.28953769165252785,-1.9537761322650957,3,0.6411596489622672
-0.8954665611936756,0.26011584190061754,-2.0495041556420386,1,0.06293664284215165
0.386902497859262,1.4377950070796954,-2.525326918293745,3,4.75870727940632
-0.510805137568873,2.741223414633878,-2.152976287549196,4,0.8448465417751924
-1.180632184122412,-1.3320603312272046,-2.219237229017303,5,0.6143434359284957
-0.028182228338654868,1.7596900365422892,-2.185082082256851,7,0.019987863901144893
0.42833187053041766,0.9598232911395748,-2.479627696320294,2,0.5593178788636274
0.06651722238316789,0.48142722518076075,-1.7308351983619117,3,0.2024476309516891
0.3024718977397814,1.6492786760844114,-2.071222708754685,2,1.2692191035382567
-0.6343220936809636,2.6641947985685963,-2.1001767400024938,3,0.007898009854197146
-0.3627411659871381,-2.7798514927835223,-2.857023058024498,3,0.7615024278865732
-0.672460447775951,-2.1155993849206762,-1.753177956237568,4,0.04470056726548487
-0.3595531615405413,1.537723389006695,-1.7564923370098102,3,1.2546697709461803
-0.813146282044454,-2.4972518825394925,-2.419564701421107,1,3.058022503924873
-1.7262826023316769,0.09674220444655823,-1.5049393080604032,4,0.04428689478502159
0.17742614225375283,-1.6808353401503582,-2.682379115041216,3,0.10879324648332418
-0.4017809362082619,-1.354225776943491,-2.01093495439454,1,0.7248297623372469
-1.6301983469660446,1.2110428976664975,-2.1356036699450818,1,4.043391277068582
0.4627822555257742,-2.8188433603877305,-2.6585873944028973,0,0.5301048304490027
-0.9072983643832422,2.239916567411422,-1.9051486939600022,5,0.9560012468018342
0.05194539579613895,-0.3331262678863798,-1.1487149238791043,3,1.4340290698226137
0.7290905621775369,0.014359763442606699,-1.9661828849665401,1,2.629979903424612
0.12898291075741067,0.2402877821621514,-2.2315108770545256,4,0.19481931069967812
1.1394006845433007,0.8732657674769637,-1.776487921557161,4,2.423917091130323
-1.2348258203536526,-0.9308604802635116,-1.9471400022664225,2,0.984634476096406
0.402341641177549,-2.3933550566190522,-1.9861189341872492,2,1.6378729645296772
-0.6848100909403132,-1.0897263800029406,-2.212771106385724,4,0.3503453360047125
-0.8707971491818818,-1.9911472918630782,-1.2890122203537677,3,0.6933491202070718
-0.5788496647644155,0.33679907670284326,-1.7718183182596072,2,0.23440571979464558
-0.31155253212737266,-1.0918282142376812,-2.264335329467744,3,1.9282951431506206
0.05616534222974544,2.7484030679606093,-2.0540019183904787,2,0.22888386104995953
-1.1651498407833565,2.7944056678816835,-2.370433352102036,0,0.7947963220668484
0.9008264869541871,0.7207552834094488,-2.3041455750407476,5,0.5411357244507974
0.46566243973045984,0.704983606003716,-2.3203628620950996,1,0.05086129634953223
-1.5362436862772237,2.912271387402636,-2.5671557968611136,4,0.5312794667360192
1.4882521937955997,2.3236989074111154,-1.6113615181160224,3,1.5343184702882255
1.8958891760305832,1.5904196949488396,-2.145520731636513,4,0.7527539277167943
1.1787795711596507,-1.1184563295437928,-1.722936210836615,6,0.36355123245586063
-0.17992483581235091,-0.8067658312915418,-2.3350629488636483,2,0.5895321551601641
-1.0707526215105425,-1.7923994054348074,-2.030181247196169,1,1.488396191058579
1.0544517269311366,-0.07711123849575241,-2.3555202983955557,4,1.103083549223809
-0.40317694697317963,2.9422111328374774,-1.640165914731334,1,0.11754920937306114
1.2224450703824274,2.4729057180695326,-2.124209653352519,3,0.7576784018719264
0.2082749780768603,-2.2899033958831856,-2.365436792975693,1,0.22151392861164151
0.9766390364837128,-2.848858264256963,-2.820851614404892,3,3.8354004064092173
0.3563663971744019,2.3918260104495968,-1.8621667253296128,2,1.341800548397793
0.7065731681919482,0.22302076769224488,-2.3541925261690535,2,0.08447002166028898
0.010500020720820478,-1.798860670749263,-2.0078896085604976,3,0.2853238674522079
1.7858704939058352,1.041919617507812,-2.2458650540067637,4,0.08134637232174195
0.12691209270361992,0.8653390675789199,-1.5229052095506175,1,0.4621884199591329
0.40198936344470165,-2.2674863589811967,-1.727927623820996,3,1.72982495457723
1.8831506970562544,-1.442398599014283,-1.7763939562725843,1,0.06908810639067307
-1.3477590611424464,-2.639532214120452,-2.3080605616617396,5,0.1807514293564759
-1.2704849984857336,-1.7408371567791483,-1.7668549782249052,1,0.31121718823253935
0.9693967081580112,-2.2061659508816227,-1.1425841956619784,4,0.9783797265961245
-1.17312340511416,-1.8405822451526634,-2.416093017075031,2,3.676296862320808
1.9436211856492926,1.1128028754787014,-1.9138304303854057,0,1.7300929377041727
-0.41361898075974735,-2.703001534433594,-2.824608487208566,2,0.22430236861624883
-0.7474548114407578,-2.388872308510701,-1.3007189539372321,4,1.2380909541977911
1.9229420264803847,-2.194958171530274,-2.1989560492954205,1,0.8128044139638204
1.4805147914344243,-1.1007532742511958,-1.6087105595790112,3,0.6765415507624426
1.8675589604265699,-1.2074981348883544,-2.8616141253581615,2,2.3901690739372734
0.9060446582753853,-1.4696172881001635,-1.1012303064370477,2,0.8870469208613967
-0.8612256850547025,1.503219920594498,-2.178435764012799,0,0.14758357778101172
1.9100649530990337,2.9881367265486034,-1.7271713382649863,5,0.180284980691388
-0.2680033709513804,0.20386754177277489,-1.924590896833703,3,2.550705662746401
0.8024563957963952,2.665216307483652,-2.127735393093885,2,0.08360467274654236
0.947251967773748,-0.6203393272436122,-1.1571038486703482,1,0.14840037339513723
-0.1550100930908342,-2.3599053191837194,-2.82402310318309,0,1.0587581717631926
0.6140793703460803,-0.5473570231809761,-1.8506431700039956,1,0.254037661861262
0.9222066715665268,-1.22323335951184,-1.544677163885015,1,1.7492697018625953
0.37642553115562943,-0.03955822626493122,-2.014928060818183,1,0.5378653884609025
-1.0994007905841945,0.9422620614985391,-2.059085392183296,1,0.6585521741031596
0.298238174206056,-0.23369868508555092,-2.0713438560367323,1,0.1376979551913704
1.3263858966870303,2.6109630724669532,-2.613818210205204,4,0.028567811481084778
-0.6945678597313655,2.3085889337962797,-1.9809363079525326,2,1.4239390429888044
-0.14963454032767076,1.2118655709971833,-1.7436412382638007,1,0.07686992534248756
-0.43515355172163744,-0.06189052581270538,-1.9657003862596698,1,1.0220930685478327
1.8492637284793418,-2.209876309113259,-2.1361380505725402,4,0.7711767272486515
0.6722947570124355,-0.6179179993341997,-2.2448625111865135,7,0.7308294142660527
0.40746183624111043,1.2264092364070418,-2.139648334639186,5,0.3562250768056616
-0.7699160744453164,-1.290686876677613,-1.3711278912519809,5,1.410704419883849
0.5392491912918173,-2.376071534739477,-3.0433174897102715,2,0.5118487326045477
-0.6743326606573761,2.4473907450637693,-1.9799642717261123,3,0.16399598664480558
0.03183055827435118,1.254304858893267,-2.1638774586482086,0,0.05767481343351161
-0.635846078378881,0.6916585598105831,-1.2720960240815784,2,0.41938351499004095
0.6764332949464997,1.7549934336534996,-1.9722538872780986,0,0.9366337027273567
0.5765908166149409,2.013876225500854,-1.257537200650023,2,0.24887438457085298
-0.20829875557799488,-0.09924601097385999,-3.0619450090227796,2,1.3555897820287355
0.3960067126616453,2.2871295084566405,-1.770207547582972,4,0.11510316963028408
-1.0930615087305058,2.498514064206633,-1.85997106998116,4,0.6385922498676246
-1.4912575927056055,-1.3706934274513116,-1.304733016463031,4,0.7693896670994029
0.4393917012645369,0.6452721587447656,-2.8206743044115146,6,1.7204370523350851
0.16667349537252904,0.15950417292281482,-2.077517904059163,4,0.12550390836013403
0.6350314368921064,0.2276746749114147,-1.9669698691067536,0,0.0016763984448224852
2.383144774863942,2.6259785637873723,-2.2478977472726047,2,0.7629469026446425
0.9444794869904138,-1.168867783841826,-1.3917111431285298,2,0.16337231963056728
-0.9128222254441586,2.9006038694074574,-2.1693410927226986,0,0.8479159061450942
1.117016288095853,2.4127872888253927,-0.9826187279894232,4,0.03345627747264156
-1.3159074105115212,-0.2476626683189842,-1.4729110455305388,2,0.6746689977199883
-0.461584604814709,1.9047195817089975,-1.5245831514981,3,0.4955101825434259
-0.06824160532463124,1.6142819659208438,-1.720350509304558,2,0.16989593450353055
1.7133427216493666,1.0673698177111275,-2.531847795512774,3,0.6308246905732043
-0.7447548220484399,-1.0809966637010744,-2.2155481687553786,2,0.6484977838398249
-0.8264385386590144,-1.8212940490742764,-1.713624316571392,4,0.07029525601265414
-0.0984525244254323,1.0291661805945491,-1.6612214832061414,5,1.1298175254293619
-0.6634782863621074,2.057839778406505,-1.3464080774593712,4,2.44992536907492
1.126635922106507,-2.902483267935782,-2.233720504812953,2,0.9504752550560153
-1.0799315083634233,0.8568202518510724,-2.4300766924623316,4,0.9866898449348358
-1.1474686524111024,-0.34276185226672506,-1.5704479036072347,4,1.3799268978697852
-0.43782004474443403,2.3885265307619017,-2.4048132880200566,3,2.7499760641446764
-0.4980324506923049,-1.0711624148747685,-1.563344081964794,2,4.0442415452243665
1.9295320538169858,-0.15489112641826974,-1.400131911792481,6,0.6786229206511821
0.9494208069257608,0.0886026242111182,-1.7719234820864722,3,2.900564541058538
0.0875512413851909,-2.157362871773682,-2.178789515984299,4,0.44510442823644514
-1.225435518830168,1.277353816193438,-1.9794588869280603,3,1.300648189061452
0.8443629764015471,1.982858070725758,-1.7032670401983805,2,2.761382707443254
-1.0002153473895647,-2.6525443386224383,-1.9949072406439632,4,0.016365972294404077
-1.5447710967776116,-1.2516670767785836,-0.9008518306647537,2,2.532542332614491
1.1880297923523018,-2.7717319107896525,-2.4953354653135746,4,2.1632590083532457
0.3169426119248496,2.7392646281294546,-2.5013342936848955,5,0.230024423589834
0.920858823780819,1.0030129242229417,-2.4884476933676627,2,0.5271474357043756
0.3187276529430212,2.785202516728689,-2.294789961272608,4,0.1311566639954437
0.8568306119026912,0.18896566998784703,-3.089465760097455,3,1.3751044306773392
-0.6510255933001469,1.8124111433736836,-2.3148252134700904,3,1.5024397592442762
-1.0342428417844647,-0.75351609672156,-2.3266423509639447,3,2.128143841330023
0.681594518281627,-0.8770858045641545,-1.9607429874129119,4,0.5824146492600213
-0.8034096641738411,-0.7303930973692037,-1.7910997083969593,4,0.9944184768019894
-0.6895497777502005,0.947172802358569,-2.620108168203885,4,1.8556423350160078
-0.45553250351734315,-0.843281093870087,-1.5499728786179638,5,0.09803002420298833
0.01747915902505673,2.4022047096253534,-1.0988788851047264,5,0.1268772010454229
-0.35399391125348395,2.8996491903009316,-2.1041425515474983,3,1.7025660681736776
-1.3749512934180188,-2.8174409079779643,-1.212814381262214,2,0.5833416114905219
-0.6436184028328905,-1.838260257585021,-1.9005052527974062,6,1.6238887639823867
-2.2234031522244266,-2.326500044475684,-1.0056340407023043,2,0.00015039238922398532
0.6252314510271875,-2.7458157174513405,-1.4413582671559049,1,0.1221993628478833
-1.6020576556067476,-1.6335540399162811,-2.7819523174198832,5,0.4594091722116352
-1.1043833394284506,-0.3192400777855129,-1.9906863146693223,9,0.50692856151301
0.052165079260974405,2.0219421917321023,-1.4728375125479611,2,1.794310003312584
-0.7395629963913133,-1.6690558169400234,-1.9847267094796917,3,0.7129061054023089
1.5430145954067358,-0.036328466026792405,-2.0184417654225335,3,2.5006036136676357
-1.2928569097234486,2.5777124366805264,-1.365117624842848,3,0.5528596471006112
0.26705086934918293,1.0032882407200496,-2.354927091073052,2,0.06931133570876695
-0.0392828182274956,1.7884741185359854,-1.9912421933608908,1,0.6124192518033269
-1.1680934977411974,0.3059638211129174,-1.8381871176954407,2,0.5293440083702105
0.5232766605317537,2.8827987530437795,-2.166895480176782,5,0.7973023161301004
-0.1715463312222481,0.5319729280888454,-2.0100645519387688,4,1.021176787761167
0.7717905512136674,-2.7269357162244505,-1.6124883683879148,1,0.06071062535954198
0.8235041539637314,-1.812103200361231,-1.783581189250003,3,0.9611035768028775
2.16323594928069,-0.5713582262571122,-2.404358765989767,1,0.14187890240651296
1.336527949436392,0.6076630354426582,-2.552061992899631,1,0.5653050127148996
-0.3691818379424436,1.631585204453759,-2.394551090128325,6,2.228685892628029
-0.2393791775759264,-0.5214832445766824,-1.9993757721057568,1,0.14368162157164177
1.0996595958871132,1.2603498300941318,-2.0799698938785216,1,0.23415332026756422
0.6552637307225978,1.7392170186547498,-2.4159787466085625,3,0.5499455319253074
0.640131526097592,-1.0964388165001033,-2.299075226258243,4,0.06229450349551437
-1.6169560443108344,2.8756214402149114,-2.7600196425960317,4,0.3372598061556504
-0.024326124398935636,0.8979389714150132,-1.791073148391337,4,0.0806344378559983
-0.7380309092056887,2.285988364716787,-2.0200093626758164,8,0.6482572238904379
0.27992459904323824,0.33562613285164034,-2.629893671702635,0,0.8518586027111982
-0.09815038964295794,1.4496186429139417,-1.9856897479061086,3,1.3834278953698773
0.9101789080925919,1.6232643696981919,-1.3286889947448235,1,2.567063532315417
0.31721821519130206,2.4494902754074737,-2.3699679264826297,4,0.5755790908827828
0.7863279621089762,-2.097901458771778,-1.3424311671395137,4,0.9883506724417603
-0.46641909673594306,0.34970054501549086,-2.161728736241712,2,0.06194805624194595
-0.9444462559182504,-0.4297289213648625,-1.9010859160750662,2,0.6449549633537592
-0.41004969320254847,2.538954127042442,-1.9511245987889074,1,2.0402774682820795
-0.017020413861440594,-2.369431834506005,-1.2992382919973773,7,0.8971713945423184
0.3791517355550818,2.8954433320854767,-1.9207830766072342,0,0.47016590320861584
2.259308950690852,2.252707944559778,-2.5709507096019233,1,0.09348274795699249
-0.04225715166064269,-2.557042310614509,-2.655485185220606,3,0.6903229302419733
-0.955945000492777,-0.05420168675715331,-2.766460526715064,4,2.5096500669182578
-0.34598177569938643,1.305357001275155,-2.855985082047111,3,0.07676682641623274
-0.4635959746460942,1.4289092741463385,-1.9769324705221576,2,0.7568783882487234
0.4814814737734622,2.438964751427525,-2.479187240113281,2,0.5556892564389206
-1.5407970144446248,1.7991926134938652,-2.0404058064718704,0,1.4248849279790239
0.06326199420033171,-1.134417717935463,-2.3519295179952233,2,0.1638733480089532
0.1565065379653756,-0.00939128482528595,-2.3853921503532827,2,0.18777070932903828
0.23218103620027578,1.210714577615124,-2.240422670436365,1,1.2587963624041072
-0.5973160689653627,-2.1693789518138917,-1.6482072226783058,2,1.1393015216029707
-0.237921729736007,-1.836055214398816,-1.5354274261156544,1,0.7291532766494652
-1.4240609089825316,-0.11374531134076449,-1.8144137236754805,1,0.004568490592482165
-0.49331988336219407,-1.2105252077669237,-2.4949112747735596,2,1.935616740532046
-0.5428614760167177,2.17535549870457,-1.6781843622733308,2,4.37387379377547
0.4160500462614255,0.5176639291237075,-1.655551666696034,3,1.1009476357119403
-1.1561824318219127,-0.9080088136897939,-1.8626763981937777,3,2.7064706334947206
0.7811981017099934,2.0929981536264606,-2.301810218009545,1,1.418051742718485
1.4944845444913688,1.8292706913254335,-1.64557021231643,4,1.152525611927583
-2.0699850250135325,2.990129262595617,-1.7885907126616694,1,0.43272864770216624
0.42625873077810095,2.083846130002409,-3.5584282957995628,5,0.08301174810673641
0.6769080350302455,-0.5132607911659219,-1.677773983294479,3,0.032699747461939585
-0.637437025552229,-2.235006709380069,-2.9568713354307534,6,0.5988584924142037
-0.39727181432879766,2.043845449202867,-1.6682192117043093,0,0.6153267710285569
-0.13288057758695562,-2.641452492237636,-2.0770361992124178,2,0.48806209544594803
-0.2977908794017283,-0.898372755930875,-1.403194159625401,4,0.03037984402513271
-0.3090129690471222,2.518427884627643,-2.049080605602965,4,0.22232543216740394
-1.6760038063299767,2.7645988406706046,-2.443307130028056,6,0.14677817332458507
1.15233156478312,0.8433875611273107,-2.073676832291422,4,0.012820433275124637
1.079618592036821,1.131889901902281,-1.4700968525331128,3,0.9653065273198878
-0.8133642592042029,-2.745273067646865,-1.9868766910692064,4,0.10419005052851352
-1.466424327802514,0.08688204653728704,-2.0571675799361886,3,0.16062605801219282
0.5210648764527586,0.2812090728380472,-1.6282232422458316,5,0.10437562629689637
-0.5757879698130661,-0.9593955232553331,-1.8948203166850934,2,1.4467469868502567
0.14195316332077967,-2.588418991476694,-2.002963702916616,3,2.1488208033762484
-0.3193284171450952,-1.626554401653636,-1.3169699657983343,1,0.12646388897632604
0.6915387510701866,-0.852096378832822,-1.222442983970466,3,0.956240537570379
0.6947491436560059,-0.38914808090202246,-1.6933368868356493,1,0.966765005403518
-0.7255973784635843,0.5455603532014148,-2.1429795757425865,4,0.33034811421612337
-1.3833639553950554,1.3343491121894182,-1.2515445032395864,4,0.8879783979751531
-1.582938397335082,-1.094208760356323,-1.4084402213341465,2,0.5678930109465962
0.6103793791072052,-1.0262774404861013,-1.6405514172358542,1,0.11389152295694452
-1.188859257784029,-2.8818501436577777,-2.6080382903729307,2,3.175985561075067
-0.5068163542986875,-2.75475083943589,-1.9296640483460195,7,1.135179107223599
-0.5963140384505081,-1.4530698341487815,-2.3718360873504367,3,3.078234056164499
-0.05256729626954629,1.4414699860497402,-2.0795061257771796,2,0.1637235458070315
-1.936279805846507,0.7698829822434732,-1.8799715353516406,3,1.5806253996275488
0.18877859679382855,1.6187341240670081,-1.9499202959546882,2,0.5458067542248555
0.5238910238342056,1.61351661728893,-2.2375875529146243,4,2.654786442203682
0.08842208704466141,2.1394048060158077,-1.3635231255400446,4,1.1615231976598939
-0.3108861716984717,1.3219155959213014,-2.8480656334157715,2,0.15918970458497186
0.09740016626878341,2.874065514004937,-1.6349082344351928,2,0.03301357838588043
0.3990463456401302,2.3929513158109046,-2.928741635797269,4,0.13424277903856438
-2.77259275642665,0.5203029973394053,-1.8087009316382685,4,1.2471927311782056
1.9559123082506942,0.5289460229470304,-2.443452163141938,6,0.010597772627279959
0.39009332268792646,-2.794397757886623,-1.5608481211337348,2,0.6505945248821335
-0.65240858238702,2.991159466250126,-1.9567737379962034,3,0.80531598315493
-0.3909533751876011,-2.2105440158031495,-1.876146810766588,3,1.6727376383417323
0.49374177734918845,1.4420831797895524,-2.5091396627834257,3,0.5916649060357279
-0.11610393903436653,1.9260911707458535,-2.327285067498792,3,0.005501802461958604
-2.0306844677814944,-0.7616728241687807,-1.8963913032945232,3,0.24690126868728215
2.0644928613593194,-1.8188876720081175,-1.7082150365453481,6,0.04872217437398765
-0.11054065723247261,-2.40744067925667,-0.5354518791180694,4,3.96081442796895
1.0201727117157997,1.4916360349774669,-1.8885708384482567,5,1.0172784190123587
-0.6920498477843912,-0.2840788247658259,-1.511981237315537,4,0.0019218733185988992
1.5363770542457977,1.282306554006814,-2.7784669662546304,2,0.03929107791019205
0.28634368889227957,2.492445893110803,-2.6649459306670313,2,0.2555660676753685
0.6088438344754508,-2.12049758309366,-2.177747387304226,1,1.5089390422009394
-1.0452533661469547,2.515026004342798,-2.5987138478192833,3,0.5091922675182126
1.2111452896827009,-0.5302412429493799,-1.2568003732668078,2,0.7039301293228462
0.6898181645347884,-1.1683979406162657,-2.2051093463901643,2,2.059707744009187
1.3018462295649984,2.6583735636166743,-1.3089090558034306,1,2.2186385716618995
-0.6280875596415789,2.943910155638396,-1.2566087629571845,1,0.5583334838271271
-0.4810271184607877,-1.8066466933953111,-1.9786101400582166,5,1.4277810666763924
2.303916697683942,0.9410300817119,-1.7491001230961805,4,0.26680265159313415
-1.0600158227215473,-2.361028117373638,-2.0280497366704515,3,0.1925978570277367
-0.13594970067832082,0.9054840231450347,-1.7307814998227307,2,3.742039187356113
1.1368913626026953,1.9638793666550978,-1.7583290741097142,4,1.0166664993343275
0.0977249677148556,1.106991279144406,-2.0618248129460155,1,1.0708632668553781
0.5829536797532936,-0.49600114762442526,-1.7475150092685798,3,2.102406270961222
-0.3994490292628752,-0.7016018426173827,-1.138151862166369,2,0.02740655404078574
0.37005588784751875,-0.6412655086594974,-1.643491885144531,5,0.33671600934668544
-1.3065268517353166,0.5382709079575392,-1.8371001931796873,3,1.2700058342252745
1.658130679618188,2.2894036204349737,-1.9376152394783939,3,0.606278329879248
-0.11816404512856976,2.574396943612607,-2.5063365618842957,2,2.862407694500383
-0.6801782039968504,-2.6788222787560914,-2.5136484385377313,5,0.5988820856103418
0.6663830820319143,-1.9102656321258702,-1.8383217342598708,1,0.13585662879768617
-0.4607197873885533,-2.326654105030269,-2.6846955620235784,6,2.37838967752354
-1.3342584714027534,-1.8399921553985161,-2.3831637994817916,3,0.005129908069950707
-1.3467175057975553,-0.9203531363449695,-1.3592443298179333,3,1.4219774769199378
0.6937731526901325,0.03919009573574295,-1.0428851514685928,5,0.008372610909905629
-0.1595734381462669,0.7767673620549131,-2.832978038398859,1,0.6221577237938068
-0.13370155966843916,1.3928533148382085,-1.1866752188492091,1,0.2301010737627883
1.0777438059762627,2.3406692483148426,-2.1057191454227784,3,3.0295549406893585
-1.1268258087567435,2.9345306233787447,-2.0075025435156824,5,0.5054078199556707
-0.7306777528648248,0.9771388713427189,-2.056705815321367,4,0.03144198318786947
-0.38487980918127546,2.072187112006578,-1.4597279364872564,1,1.49966183984364
0.094351589317074,1.6682330815481938,-2.8038382895215888,4,0.380651452142291
-0.042171451290578935,-1.1548077646877282,-1.7719181943224334,2,1.020147767469161
-0.2868871923899076,2.2541536214095377,-2.4724350986940054,1,0.5195772284378625
-0.0616264020956474,-2.743421172313207,-1.7146057353092132,3,0.5771686016473577
-0.10730527629117469,-2.9977959374912526,-1.228601830853474,2,0.30624862603612296
-0.7196043885517929,-1.3576042236692147,-2.00020866320631,0,1.5527391439952403
-0.8129929885540773,-0.22741482223530074,-1.8129224570145988,1,0.6230997802079812
0.2745163577239395,0.8301773700040638,-1.7952241108811544,1,0.04042363260397048
-0.8909150829955279,-2.3893784007327312,-2.399796749835245,0,2.896197748477509
-1.1573552591908536,1.0380608030090404,-1.2441803250578407,2,0.687007633454963
-0.3122922511256933,1.810895202358167,-1.1467658763695057,6,0.665477438076288
-0.1576670161638159,-1.8881224825237992,-1.6491083139414855,3,0.4253372405818166
2.2567234972982093,-0.5092484710092369,-1.9633572839961773,4,1.0082630361865819
-0.7047002758562337,0.11990993971985864,-2.230946907677142,2,0.5133999442291611
0.9432607249694948,-0.2891578914931161,-2.3132451115745436,4,1.3842139239099676
0.7471883342046318,1.798979585330824,-1.144581708726672,2,2.0921829592409513
-1.188944955203736,2.7631343887159847,-1.292792478635488,2,0.6728181521631297
0.7732529774025997,1.7937189840490797,-2.0318307443947745,2,1.057141200955323
-1.1838806401933177,-2.5320430927450523,-2.789965264835562,1,0.35031945836422046
-2.659172237996741,1.8296134329547629,-3.4160059349544936,0,0.9819039583720431
0.6063195243593807,-2.600422006586693,-2.54171333013214,2,1.0085140133041846
-1.7558905834377194,-1.58417768855058,-2.06531019799756,5,0.7173884911674022
0.45093446180591484,-2.081418618985663,-1.2996554827784994,1,0.17417013961189437
-0.6840108977372166,-1.8148853589234875,-2.3258281045288904,4,1.2921116054031403
1.6595507961898721,0.16989076234410394,-1.7475922718297492,3,0.38516864634573
1.068509399316009,1.0301391456651219,-1.3484095191757839,3,0.4913740227799202
-0.45338580385138766,-0.17807230598375412,-1.935731841571976,4,1.907465665685195
-0.6878376110286823,2.7581738341754614,-2.0712239343944208,1,1.1429562721494857
-1.2140774030941206,-1.558246079819,-2.654381757119304,4,0.08628898029909052
-0.4409226322925914,1.5788413815287576,-2.601237654102216,4,0.8332810956524513
-0.2803554951845091,2.2210930710428913,-1.7919501827920883,2,0.09093190430520885
-0.3646935443916854,0.37239666452831477,-2.1004537666004635,5,1.0369242050089158
0.15670385527236397,-0.2626649882306813,-1.9387343411733493,4,0.5019522953792568
0.5785214977288784,0.5771066806754619,-2.0236388578481237,5,1.676641085373606
0.349654456993174,-0.42714137903794214,-1.6679279753206748,7,1.5149408741229629
-0.764143923906443,0.33116329394021626,-2.3923437057147225,2,8.140054772161832
-1.4377914738015785,-0.49839628722719054,-2.1677903217915833,4,0.35549032124236224
1.3645318481024713,-0.5971817382351956,-1.051908885683428,3,0.19246740722578842
-0.6894491845499376,1.1720788088371794,-2.3998930691928853,3,0.20495771854197223
-0.6522935999350191,-2.4428927215921923,-2.140787715400051,6,0.9135918438803388
-0.5211893123011109,-2.0007475636270753,-2.294693350989285,1,0.40728298606487523
