V1,V2,V3,V4,V5
1.855660584,0.193047188,-0.553596417,0.561779485,0.868142771
-0.936735366,0.347734444,-0.78141683,-0.082910745,-0.217180104
0.856568137,0.199390021,0.792471779,-0.175000568,-0.673372879
-0.860553744,0.145594722,0.370672937,-0.625473857,-0.942970803
1.645627414,-0.262805705,0.336286172,0.632673486,-0.155699777
0.631287885,0.834869695,-0.707133272,-0.206496602,0.90954737
1.912138711,0.133767347,-0.094823159,-0.504270209,0.547226848
0.44905862,-0.314331046,-0.094585271,-0.633920259,-0.643178786
-0.599291858,0.68693021,-0.474791223,-0.97858534,0.843271287
0.889125894,-0.454815092,0.372214165,-0.631629525,0.112935973
0.100252159,0.012552956,-0.160577533,0.051948693,0.142128269
1.324843203,-0.443447201,-0.706442768,-0.4114935,-0.751712148
-0.950084034,0.265428856,-0.030652345,-0.982623194,-0.159551933
0.518576806,-0.223079942,0.216012528,0.06122007,-0.574813521
0.452961672,-0.282833825,0.145159723,0.253553181,-0.263311893
-0.063645472,0.257789629,0.544465393,-0.146206718,-0.644103902
0.039234568,0.430197409,-0.120849814,0.473154795,0.972760212
0.950095765,-0.471329117,-0.059868025,0.017275745,0.72956649
1.403467647,-0.47574833,-0.085727589,0.965962478,0.063508091
-0.877191613,0.661028036,0.508164087,0.656603971,0.513203305
1.74594674,-0.26857843,0.932233883,0.281712107,-0.076654087
-0.69018234,0.561040301,0.391527925,-0.149492874,-0.9896773
-0.482914427,1.032582418,0.809739856,-0.407083389,-0.009599064
0.210702175,-0.128396921,0.577398451,0.277926249,-0.507976367
1.704356796,-0.244163598,0.036959893,-0.648503953,0.426135912
0.579759959,-0.602561169,0.354281129,-0.380081867,0.891565334
1.627176592,-0.110645138,0.937318854,-0.420443757,0.569085126
1.88481977,0.098703927,-0.206761943,-0.327242879,0.69936192
0.437542287,0.156109535,-0.930307846,-0.974051652,0.402698256
0.22188805,-0.270383254,0.46475344,-0.374271801,0.184469985
1.524149127,-0.325162892,-0.737666215,0.830633555,0.678214542
-0.845799462,0.54409383,-0.733437031,0.856396099,0.978436978
0.827404559,0.803777873,0.484129299,-0.29309902,0.820061124
1.697790743,-0.132499755,0.632319202,0.840264109,0.843436846
0.944387376,0.441424299,0.048949519,-0.474626717,-0.549324335
1.787514929,0.166572664,-0.005320379,-0.36787273,0.579228596
-0.679863818,0.760136988,0.615162047,-0.209146315,-0.734552725
1.246094574,-0.466577879,-0.41845286,-0.376030356,0.270177384
0.671886551,-0.334992899,-0.349400812,-0.392715852,0.987328974
0.988643089,0.164104005,0.221490465,-0.263318262,-0.56928726
1.568824359,-0.303545763,0.073094649,-0.705577963,0.422067759
-0.486052933,0.945856622,0.2105892,-0.50908738,0.590171199
0.40230332,0.991550303,0.472465404,-0.905432037,-0.55773739
0.052702153,0.948440435,0.57608258,-0.032071547,-0.714695611
-1.008861269,0.249049763,-0.96436274,-0.071583621,0.664108454
-0.60427173,0.523273766,0.295083556,-0.87061128,-0.549654411
1.990335688,-0.098625963,-0.336807415,0.88881736,-0.065320853
0.916487097,0.436350852,-0.654259594,-0.043336652,-0.562650212
1.771434874,-0.181535857,-0.007273352,-0.374857646,0.541586257
0.615646457,-0.279354397,-0.573470681,0.017296811,-0.759533547
-0.075563953,1.021714644,-0.932341268,0.929469267,0.601556622
1.236854348,-0.545922238,-0.596554789,-0.17187051,-0.582293371
0.205701643,0.050730156,0.467996732,0.966454324,0.895705573
2.007637849,0.384626208,-0.453792874,-0.70993354,0.628512592
-0.34999194,0.840545816,-0.289679208,0.014948117,-0.418233382
-0.943247096,0.06661578,-0.734988343,-0.498799663,-0.963605379
0.605027161,0.805470818,0.357699959,-0.33698551,-0.921938865
1.104743131,-0.488996278,-0.588206727,-0.404268834,-0.502786272
0.912370424,-0.656518977,-0.800215645,0.893789615,0.514147062
-0.80037899,0.711259946,-0.178399641,0.688077234,-0.341309016
-0.295788726,0.043302972,-0.806732119,0.12717609,-0.710467774
-0.848519694,0.364890463,-0.775129682,0.181445776,-0.891220295
0.642427089,-0.519567734,-0.655484751,0.254612665,-0.451040703
1.22394848,-0.57853368,-0.72198409,0.11805806,0.539271291
0.2030757,0.021314733,0.160294587,0.819559056,-0.788912444
2.020420923,0.115659825,0.599297881,-0.734864278,-0.549935958
0.115175754,0.402369857,0.583165639,0.119188194,-0.299269587
1.858547209,0.333046251,-0.785070174,0.457172937,-0.938924319
0.603679914,0.560066539,-0.443431407,0.235398326,-0.042536343
1.969900647,0.360368572,0.136050556,-0.185185131,-0.62831645
0.862916507,-0.587011886,-0.920043361,-0.828097853,-0.981605368
-0.145327139,1.06182309,0.989065419,0.419617127,-0.368193276
-0.329534211,0.978425318,-0.011223173,0.949373735,-0.124271604
1.084119124,-0.506078004,0.244165761,-0.865835768,-0.69211482
-0.049336049,1.100428715,0.912841167,-0.335766307,-0.680977846
1.920971569,-0.243929991,-0.051907204,-0.400303508,0.007762984
0.392688856,1.029615158,0.414340894,0.174287898,-0.079046118
1.492733172,-0.503603909,-0.667391825,-0.107395174,0.895092535
0.627217785,-0.31829078,0.725064334,-0.384631942,0.114103498
-0.698767411,0.878093486,0.93251294,0.296221168,0.820121627
1.93554313,-0.057934843,0.243489499,0.646535104,-0.348670718
-0.203241198,0.996318358,-0.317695625,-0.016002661,-0.661156266
-0.465884341,0.894780033,-0.769005662,-0.574917568,-0.76354173
-0.606522723,0.514718675,0.3291142,0.618761844,-0.502097745
0.500994021,0.951708746,0.388012136,0.790279269,-0.340078225
1.807011832,0.398355759,-0.598033377,-0.857511511,0.982649102
0.098232425,1.087814075,0.789090332,-0.52677956,0.547684105
0.871596708,0.369002928,0.531712138,0.723882332,0.127520866
0.897135064,0.652131055,0.349067814,0.516108973,-0.150101365
1.864697463,0.106672788,-0.605977514,0.408213028,0.398750183
-0.159306657,0.343174195,0.81852669,0.043472192,0.146177888
-0.462134072,0.878443219,0.971713875,-0.170943786,0.566732374
1.521987202,-0.312220681,-0.798297713,-0.194294286,0.389356965
0.849954062,0.183916927,0.243215235,-0.778852751,0.060976655
0.33658007,0.995317041,0.417904096,0.614132696,-0.826513688
1.409596119,-0.442982798,0.894592186,0.87567138,0.076755254
0.943607541,-0.390144099,-0.739291615,0.324984637,0.296196922
0.130065684,0.904407993,0.075630287,0.543520125,0.805069047
0.903237876,-0.041689226,-0.513219362,-0.769105451,-0.182481063
0.467054754,0.736641605,-0.017883952,-0.410256312,-0.752483822
1.043075354,-0.513751679,0.744838161,0.262484226,0.465523951
0.739712856,-0.450518833,0.272743262,-0.603204987,-0.358717382
-0.711950361,0.730863646,0.596565686,-0.47391488,-0.056748866
0.992389154,0.102494377,0.413023205,-0.202874206,0.656995619
0.40681991,0.993982832,-0.296507249,-0.838670017,0.467373603
0.713453288,-0.476817487,-0.760242752,-0.307695425,-0.830270955
0.162924337,1.058482167,0.606755293,-0.483052835,-0.913585621
1.83274514,-0.249216529,0.885173855,0.772496734,0.73653375
1.916879863,0.066076206,0.197052073,0.430469281,-0.100003945
1.040421129,-0.457749068,0.479625673,-0.703646364,0.062817457
-0.040687469,0.299562104,-0.91157451,-0.142315065,0.430136718
0.6588796,-0.518321987,-0.266735956,0.015832184,0.585339351
-0.41058861,0.987950172,0.811323344,-0.178677916,-0.393223208
0.847001235,-0.573545993,0.35923478,0.498601292,-0.353357784
0.549246495,0.896526695,-0.042978155,0.210489158,-0.11824376
2.148235583,0.234837091,-0.078356991,0.286296135,0.861740576
-1.166677037,0.421890389,-0.128755531,0.981482798,0.817155375
-1.065301372,0.250535846,0.655692289,0.030927796,-0.056863311
-1.012065209,-0.000757777,-0.138941683,0.629187866,0.674938728
0.213498684,0.426979246,0.919436193,0.821945769,0.813602149
0.821489076,0.534315113,-0.117803623,-0.781918901,0.814760825
0.03614528,1.152226152,0.230844826,-0.470061703,0.116128148
1.960845587,0.575685791,-0.764127443,0.81432419,-0.972872466
0.907338144,0.157217984,0.865650333,0.29956279,0.338342286
1.946209931,0.101713712,0.264496163,-0.271480208,0.912813927
-0.063265513,0.957308068,-0.682327351,-0.804386314,0.108585109
0.753069504,0.753503258,-0.042307217,-0.919410955,0.377888879
0.114519732,0.359015266,-0.07810441,0.477300191,0.606909547
0.820334583,0.070896991,-0.358369766,-0.33586763,0.403616292
0.967063276,-0.527036526,-0.915491998,0.134351887,0.351706795
-0.552121074,0.899831734,-0.162786565,-0.441742835,-0.861211859
0.255519292,-0.428050684,0.130806939,-0.132385343,-0.29866296
2.294765137,0.090621556,-0.360833541,-0.515232993,0.179070795
0.872929668,0.120282203,0.557475483,0.937905095,0.574345516
0.809701946,0.291835004,0.997639674,0.210525603,-0.128736813
-0.130033465,0.942795802,0.22063828,0.373951727,-0.826379863
0.008118473,0.095038909,0.747376347,0.070370972,-0.653402602
-0.543547311,0.652587441,0.390806746,0.186299622,-0.779935183
-0.914851282,0.190368272,0.508356119,0.629264169,0.807928165
0.181194953,0.949985309,-0.19227317,-0.241329768,0.652553812
0.642338201,0.659831981,-0.02125155,-0.843830952,-0.599839903
1.019267329,0.014217695,0.741133376,0.9764492,0.676175801
-0.834544366,0.266705269,0.527836146,-0.147009606,0.775637726
0.778373094,0.691620935,-0.641976493,0.99469997,0.486763315
1.219716972,-0.455336174,0.222918986,0.316250811,-0.416776884
0.383009178,-0.304823839,-0.428029747,0.933202092,-0.475519861
0.462387317,0.854732117,0.253146448,-0.734449873,-0.947951925
0.910858165,0.62177765,-0.479054117,-0.986602519,-0.718298464
-0.08252938,0.940035292,0.518041719,0.070647973,0.086781288
0.138373445,0.450165373,-0.440497334,0.995323529,0.07269521
-0.864796825,0.185135901,0.22207257,0.937408979,0.509104201
0.611118114,0.67932113,0.499162523,0.332178207,0.657800908
0.968845926,0.714316467,-0.183872346,-0.205353805,0.93205246
0.916488328,0.123083236,-0.381463283,-0.419577168,-0.144725446
1.234730105,-0.405384064,0.922912261,0.619054158,-0.511053515
-0.494642607,0.616771067,-0.329070473,0.650540902,0.199013676
0.062186851,0.388821395,-0.712323753,-0.592604992,0.770463585
1.880010975,0.278177107,0.289083303,0.387873394,-0.078985458
0.342910431,0.820660494,0.011106139,0.790197866,0.635668182
-0.820201301,0.829453432,-0.72783838,-0.92127152,0.146143736
0.560947634,-0.442585163,0.180403722,0.634012259,0.568464306
1.3498265,-0.359518575,-0.339102361,-0.243731322,0.254995429
-0.031824741,-0.027448862,-0.691293427,-0.441192385,0.798975862
0.566800956,0.827313898,-0.669828339,-0.835405268,-0.583360765
-0.772541334,0.372363244,-0.25715958,0.228324453,-0.560738063
0.027267822,0.655877324,0.947483727,0.11685879,-0.755525284
-0.574330798,0.843234837,0.006085176,-0.756411015,-0.860059965
0.288551418,1.181663445,0.75410803,-0.164841181,0.722957115
-0.908740731,0.038334684,-0.120797667,-0.823289454,0.09844095
0.940256552,-0.461605672,0.466467039,0.669445289,-0.765395498
1.567342321,-0.242049188,-0.662978194,-0.99513221,0.350813791
0.842384514,0.486198619,-0.315888649,0.270093154,-0.893337427
-0.242653792,1.025476466,0.422210356,0.428509588,0.874558019
-0.790519175,0.389804418,-0.575497615,0.717498107,-0.434709841
0.289712773,-0.055757433,-0.180353378,-0.757833978,0.80701622
-0.012306456,1.113367048,-0.223433679,-0.952873606,0.179842303
-1.000249665,0.206378416,-0.083903486,0.510530938,0.82426196
0.563462449,-0.414184685,0.323576701,-0.755566224,0.141156084
0.795491996,0.490867202,0.195760744,0.92155182,-0.021371944
1.311974996,-0.453199743,0.351808725,-0.749339737,0.933964147
0.446496834,0.928911327,-0.997329249,0.349710452,-0.213785082
-0.955220502,0.687120374,0.212288944,0.071936403,-0.130869505
0.155254215,-0.002267828,0.135746939,-0.552759869,0.054812191
0.890215208,-0.592875369,0.859867975,-0.437228699,0.740775512
0.334351808,-0.205865404,-0.096939358,0.903583144,-0.655433256
1.060890398,0.173428493,-0.67610522,-0.321453585,0.727978133
0.574484863,0.712134014,-0.081235453,-0.770338881,0.926329957
1.889778005,0.458429028,0.102706857,-0.320269982,0.455299342
5.572766092,2.210086144,0.584588182,0.206767491,0.776655073
-2.771172133,9.096476379,-0.142107044,-0.395434793,-0.026115409
-6.89799735,-8.225991151,0.629774532,-0.261620484,0.376124414
-9.051753703,-8.991305255,0.573152801,-0.98241649,-0.272638719
-7.763674327,-5.605706448,0.057326069,-0.067383806,-0.66699584
-5.758686783,-5.964554195,-0.761968788,-0.277264677,0.640004067
-2.52843372,9.044440862,0.062321539,-0.329435586,0.522330992
-7.58618465,-6.532034687,-0.364713272,-0.477721615,0.851929521
4.50755042,3.333254267,-0.628528423,-0.684798437,-0.250360355
-5.660334013,-5.93566633,0.004705257,0.419288555,0.638834304
4.1764136,1.943407006,0.226167166,0.102971212,-0.396673401
4.753608804,2.626741061,-0.88433947,0.987167645,0.436232187
5.181404458,2.50007071,-0.601986785,-0.607049047,-0.817216919
4.397197062,2.014106754,0.102582421,0.703062492,0.857189215
3.627307543,2.066396841,0.817376708,-0.036668745,-0.206966432
-8.123119708,-7.720381154,-0.604129735,0.093286545,0.777639913
-2.516398635,9.114639418,-0.128188746,-0.400266844,-0.846585041
-8.112957785,-6.514578776,-0.302673068,-0.032824949,0.926134255
4.983008931,1.166811748,-0.579350756,0.959853667,0.213676192
-4.500601967,-8.736832842,-0.167129187,-0.626105697,-0.942908037
5.700956935,2.489402314,-0.106452331,-0.771159946,-0.340231505
4.402406181,1.646505068,-0.047288598,0.819136688,0.28972748
-6.395549351,-8.120956009,-0.38145195,-0.737239017,-0.055210505
-2.502444803,8.87181131,0.086118905,0.828579435,0.611893238
-5.856697734,-7.345509728,0.29074534,-0.725704539,0.417873053
-2.576889823,9.075453757,0.629013665,-0.44311195,0.942137996
-2.624296981,9.05185593,-0.495238783,0.728366513,0.166710966
-7.107304834,-5.997633784,0.325786204,0.852644945,-0.117342558
-2.488311264,8.818319116,0.391122228,-0.545992623,-0.25640872
4.021403481,1.312941377,0.050381542,-0.415064494,0.703725456
3.880193853,1.731052648,0.127637422,0.896867122,-0.125871178
5.79720812,1.039537088,0.168047665,-0.944679129,-0.841666967
-9.449328985,-4.849301032,0.317039066,0.588481147,-0.936788607
-8.117872986,-7.362188356,-0.296604269,-0.297424241,0.385220335
-2.473058063,9.168089785,0.557120706,-0.89967484,-0.028675959
-2.499232487,8.963938563,-0.933699086,-0.733885446,0.211261295
-6.26023001,-7.725696422,-0.285534468,0.122257889,-0.489881006
-2.450511914,9.233331691,0.204302898,-0.902017386,0.184606396
-6.512177334,-7.640524356,-0.849173006,-0.203019739,0.340962286
-2.500021545,8.815529237,0.613700053,-0.175305685,0.632445071
4.039730633,1.805919066,-0.047113294,-0.560199938,0.061596757
-2.590046983,8.964110424,-0.926000186,0.904421346,-0.674662285
-8.351890168,-6.186954382,0.1448396,-0.919744783,-0.916280522
5.456084488,1.258098995,0.739660242,0.343107115,0.525150929
-8.106958216,-3.74152868,0.604837988,-0.188313248,-0.187468105
4.95271251,1.544590906,0.614131544,0.936059786,0.74654891
4.195121621,1.565264541,0.093706439,0.817580357,-0.293438108
-6.774924064,-7.458079989,0.894036576,-0.344084643,0.27104383
3.951044152,1.504257164,0.287348158,-0.129352116,0.018795484
-2.417657411,9.047161239,-0.843687663,-0.485314197,0.344058086
-3.594922791,-8.092557021,-0.341962469,-0.737897697,-0.231265637
-2.563635896,9.025378387,-0.811714647,0.559960586,-0.550719564
-5.11046701,-7.583873071,-0.598398943,-0.478940925,0.798585463
-2.430094428,8.923347383,0.225845354,-0.603049779,0.281581382
-2.657049822,8.942301707,-0.402862882,0.621485395,-0.076461435
-2.569368284,9.199513947,-0.138416754,0.240236937,-0.174078746
-3.680077129,-9.808241293,-0.886076693,0.407859478,-0.023922494
4.513594761,1.349278093,0.856861692,0.355985027,-0.347665613
-2.579402932,8.981519914,0.02416115,0.333512407,-0.64609446
4.044227088,2.301446488,-0.83925159,0.903452282,0.793975414
-5.453991434,-7.745465077,0.486003342,0.094233482,-0.851054229
-2.601140046,9.169279569,-0.875587237,-0.0420424,0.527479714
-5.530227378,-6.419160312,-0.807732766,-0.773956476,0.584548807
-6.908151503,-8.38390364,-0.174659912,0.691578025,-0.622687415
-5.571146236,-6.605096585,0.331645146,0.822337817,-0.109030013
-6.581037648,-7.780434909,0.578469194,0.82959245,0.396246584
-2.615427994,9.061645371,-0.504145527,0.342375568,-0.155426795
-2.426943132,8.892201763,0.336461659,-0.496427447,0.225495767
-5.416947591,-7.100695666,-0.854824597,-0.93483397,0.730426818
-2.435350965,9.031422956,0.349352274,-0.370742361,0.580068725
-2.476789226,8.9757779,-0.949386109,-0.191306077,0.701255085
-6.543488468,-6.861220992,-0.297065966,0.017559309,0.027414666
-2.600000031,8.873055758,0.049705209,-0.238769229,-0.293443678
4.308985604,2.399386351,0.231967868,-0.75174713,-0.61434533
-2.368918192,8.874101022,0.145019745,0.233570909,0.286309885
4.89739647,2.230062659,0.108919122,0.161937695,-0.03315292
4.104432587,2.214405892,0.946890501,-0.343323921,-0.606198878
-2.556145062,9.068542133,0.229605772,-0.785394781,-0.054477612
4.897402679,3.899535429,-0.295002586,0.852210575,-0.443771855
-2.557115047,8.995720231,-0.560818544,0.718734011,-0.601623081
-2.510547346,8.908515035,-0.237521642,-0.928260999,-0.654468198
4.746925708,1.350300295,-0.773204254,-0.244023128,0.589482452
3.019245166,1.460975863,-0.900419546,0.278203272,0.445106125
-6.393377662,-7.075324175,0.690707816,-0.39825948,0.751951859
-6.734133244,-5.987374055,0.81947307,0.930998375,-0.668725422
-6.058981119,-7.183398572,-0.354631528,0.10948909,-0.837685282
-6.871761642,-6.809638703,0.040834273,0.383974896,-0.762342007
-2.500492916,8.984385393,-0.663062712,0.925727552,-0.886568543
4.668983195,1.401684535,0.231261206,0.211947031,-0.563727604
-7.206148996,-5.231944315,0.353883259,0.39020949,0.851534428
4.662664756,1.64736951,0.589218024,0.554813222,-0.565444558
-2.650734697,8.972221596,-0.056208706,-0.5412204,-0.406982391
-2.664263966,9.021142426,0.940960557,0.978563764,-0.930229292
-2.5126688,8.897418324,0.622073488,-0.259679611,-0.759813459
4.646379782,2.699936723,0.130265627,0.702578483,0.397153407
-7.957293523,-7.200280321,-0.103196396,0.843458697,0.71190573
-2.593119375,8.983364891,0.955329952,-0.296365227,-0.540014438
4.765125261,2.146393789,-0.944717872,0.274524331,-0.968111779
4.86178855,2.360486711,0.549861251,0.450599747,0.39282235
-2.548408438,8.867934633,-0.12546027,0.603704827,0.64146448
-4.92140898,-6.848603831,0.127688418,-0.144185644,0.959686253
-7.554725398,-5.945834695,0.987565546,0.714963164,-0.323386419
-2.543469075,8.934058401,0.443405326,0.533755404,0.167765576
-7.191810567,-7.619610995,-0.549388126,-0.219705524,-0.935745778
-2.479585595,9.040391655,-0.31880818,-0.045495516,-0.197147205
4.528147444,2.330169931,-0.461809487,0.679456205,-0.770668617
-6.10060742,-4.581001224,0.096955216,0.204511846,-0.438051732
4.482244214,2.352654294,0.262480356,0.196025277,0.849761054
5.221460712,1.978286214,0.210919975,-0.515403541,-0.401603553
-9.271268679,-7.779172128,-0.29788149,0.721045812,0.774251909
4.769820233,2.36408112,-0.495089703,0.944941726,-0.478787691
4.892372476,2.406047281,0.959495927,0.417706609,-0.646939908
-2.474835794,8.837982113,0.502401729,0.960157174,0.462188544
-5.844411204,-7.481940301,-0.537787669,0.203122922,-0.819375868
-2.562173643,9.065612872,-0.139029654,-0.568657374,0.578912865
-10.06547078,-7.668742126,0.511223223,0.134763793,-0.624089374
-4.702911779,-5.441203354,0.397712342,-0.386620627,0.143041509
-2.681689406,8.958057375,-0.113838251,0.664077028,-0.716854588
-2.5552615,9.119998351,0.742197228,-0.270237338,0.50022202
-2.520762451,8.984175759,-0.446681492,-0.47603068,-0.566832772
-3.649853505,-8.031130938,-0.897978164,0.78651913,-0.681345689
5.522605956,2.175660539,0.345607699,-0.621323827,-0.463633399
-2.608251256,8.957656355,-0.57054493,0.851837109,0.309170327
-6.765920354,-7.895852161,0.840758282,-0.395404131,-0.5956207
-6.366993227,-4.065853334,-0.346506808,-0.357425198,0.70956807
4.41662136,2.401369081,0.944070256,-0.995595081,-0.780951312
-2.47607128,9.111840641,-0.173246058,-0.267917687,-0.427562163
-2.427845901,8.891199697,0.618303154,0.938682985,0.71463055
4.197950118,2.050032237,0.251122264,0.123581408,-0.929941263
-2.406097671,9.10741414,-0.952409137,0.427049537,-0.368458362
5.116879718,2.29886531,-0.756239102,-0.066065815,0.385353746
-6.910979582,-6.704118518,0.70321369,-0.367125638,0.757727945
-2.362632746,8.991708498,0.753280629,0.182084363,-0.337745631
-6.84286193,-6.133112156,0.072284764,-0.645257268,0.764878347
-8.139209954,-7.779198561,0.918276079,-0.507816438,-0.256837447
5.121566901,2.179560147,0.005855394,-0.304369458,-0.229634067
4.672018846,1.434297295,0.850158732,0.578877418,-0.19049911
5.711850881,2.290129195,0.270818463,-0.698687944,-0.340089526
-2.499489868,9.111150627,0.524124656,0.088474643,0.868654152
5.273334411,1.619334951,-0.522699718,-0.23962148,-0.280048617
-2.701074745,9.011634741,-0.352938167,0.863340089,-0.958483475
-2.610480735,9.045710861,0.288429651,0.620512092,-0.028688216
-8.859977002,-4.132921444,0.479678352,-0.542378579,0.376535951
3.836137219,2.065486613,-0.820265446,-0.875807258,-0.935674731
4.601327982,2.143745671,0.63603057,-0.375562081,-0.277003482
-2.642016228,9.033972252,0.869918904,-0.226455612,-0.050957488
4.299866475,2.089296533,-0.162410175,-0.574051446,-0.792889621
-5.593137756,-7.120017388,0.990010154,-0.421381324,-0.974754439
-6.709351173,-5.886913581,-0.958318892,-0.928266023,0.490824136
4.419856593,2.038539973,-0.567510133,0.012878296,0.533336786
-2.61983112,8.894665466,-0.026902966,0.688213527,-0.537387664
-6.907396895,-7.313097552,0.3979022,0.434296182,-0.538534462
5.050908916,2.921566175,0.069416358,-0.665361779,0.083152592
-7.051436959,-5.023385125,-0.764213572,-0.913043887,-0.461915126
4.253466229,1.854760381,0.782473162,-0.581852765,-0.806038599
-5.142460881,-5.692615552,-0.028834445,0.481832793,0.906822317
-8.388653263,-8.701392512,0.176396443,-0.764406155,-0.70370143
-2.483442584,9.006841537,-0.099228074,0.82082071,0.591670929
4.876497649,1.936755228,0.820695686,-0.983504474,0.975363449
5.219176626,1.562828525,-0.479146313,0.975848926,-0.087825708
-2.427945041,9.149910131,-0.422163383,-0.106219234,-0.687172967
4.517184778,1.596301602,-0.483312406,-0.216406431,0.0623192
4.818772516,2.253561947,-0.329267886,0.910497267,-0.180964446
-7.042767414,-6.27754201,0.743108275,0.983926129,0.682953964
-2.531164812,9.049997385,-0.092413699,-0.018118455,0.189745513
4.925324092,2.540952504,0.932951471,0.114000103,-0.878242062
4.786415073,1.615993975,0.695545197,-0.530786877,-0.937866565
-2.587522952,8.982079977,-0.1789698,0.507012161,-0.49413165
-6.45813939,-7.814158873,-0.160817064,-0.38151545,0.653060505
4.778224236,2.386761308,-0.426073644,-0.904579315,-0.219534687
-4.963129847,-7.767466677,-0.439033779,-0.487448732,-0.514411779
-2.508686277,8.990827415,0.265480124,-0.12631304,-0.681753947
4.282226982,2.312968558,-0.01256363,0.467663631,0.348773924
-6.344103962,-7.919473986,0.818970151,-0.442954657,0.054256621
-2.394915342,9.089479431,-0.475724222,-0.982822479,-0.763979657
5.360515481,1.255238608,-0.295480916,-0.440544597,-0.654509573
-2.503174602,9.260610339,0.579980568,0.991585562,0.507253269
-2.569261492,8.985116753,-0.586441717,-0.377138407,-0.861548938
-2.525326194,9.054691214,0.856241319,0.390484113,-0.826724782
4.009436859,2.432100657,0.989117294,-0.364958884,-0.824688758
-2.555539392,8.967713153,-0.408107093,0.324000477,-0.55391876
4.243618467,1.915801463,0.55586732,0.18881699,-0.520888696
