Date,Close,Volume
2015-06-08,40.94520413,8973389.447
2015-06-09,39.97649793,9010540.178
2015-06-10,40.88945991,9404481.909
2015-06-11,40.63509507,7856734.64
2015-06-12,40.86066744,8841046.372
2015-06-13,41.4189666,9330352.103
2015-06-14,40.36880881,8421443.834
2015-06-15,40.13556754,9650259.565
2015-06-16,40.08861116,9732457.296
2015-06-17,40.14639599,9558556.027
2015-06-18,40.53668303,9548175.759
2015-06-19,40.76674263,9586220.49
2015-06-20,40.7554448,8417551.221
2015-06-21,41.05162378,8989011.952
2015-06-22,40.66546586,10108750.68
2015-06-23,41.4066647,9857428.414
2015-06-24,40.568502,8574832.145
2015-06-25,42.08184776,9841658.877
2015-06-26,41.0555296,9576653.608
2015-06-27,40.33504991,10115336.34
2015-06-28,40.24911519,10084969.07
2015-06-29,41.0467304,8805586.801
2015-06-30,40.71469556,9015994.532
2015-07-01,41.20435995,10003624.26
2015-07-02,41.10491127,9755819.995
2015-07-03,40.85281076,9238238.726
2015-07-03,40.48676111,9029874.457
2015-07-04,40.17366711,10419559.19
2015-07-05,40.72876601,10515250.92
2015-07-06,41.40115563,10245926.65
2015-07-07,41.10093586,9153062.382
2015-07-08,40.39195236,10504767.11
2015-07-09,41.12234497,10173449.84
2015-07-10,41.24934595,9946208.575
2015-07-11,40.6356913,9135395.306
2015-07-12,41.17541532,11065765.04
2015-07-13,41.14858988,9253626.769
2015-07-14,40.56893313,9852945.5
2015-07-15,41.34024471,10010042.23
2015-07-16,41.46267605,10032875.96
2015-07-17,41.74474217,11181091.69
2015-07-18,41.75105033,9530482.424
2015-07-19,40.55624737,9461791.155
2015-07-20,40.79710229,10944550.89
2015-07-21,41.5444652,10630995.62
2015-07-22,41.5647733,10210837.35
2015-07-23,41.58633692,10202555.08
2015-07-24,43.27611158,9844275.811
2015-07-25,41.65612384,10830009.54
2015-07-26,41.95939416,10485695.27
2015-07-27,41.88954498,11038838
2015-07-28,41.75917248,9768664.736
2015-07-29,41.29677498,10112064.47
2015-07-30,41.85482697,10263705.2
2015-07-31,41.10986251,10626564.93
2015-08-01,41.39879857,10196020.66
2015-08-02,41.29545885,11180820.39
2015-08-03,41.60001045,10989752.12
2015-08-04,42.73733542,11382942.85
2015-08-05,40.6673063,11794863.59
2015-08-06,41.96500174,11144642.32
2015-08-07,40.83644647,11560058.05
2015-08-08,41.42777123,11819134.78
2015-08-08,42.22914521,10741402.51
2015-08-09,41.73774268,11814652.24
2015-08-10,41.18766303,11442892.97
2015-08-11,41.38981632,10653405.7
2015-08-12,42.10819981,12057069.43
2015-08-13,41.42415037,12040973.17
2015-08-14,41.91849574,11174722.9
2015-08-15,41.85398512,11102762.63
2015-08-16,41.52633178,11386997.36
2015-08-17,42.94503675,10968391.09
2015-08-18,42.21095698,11720056.82
2015-08-19,40.90235893,10735407.55
2015-08-20,42.02909013,10940717.28
2015-08-21,41.6259025,11844673.01
2015-08-22,42.40394515,12261087.75
2015-08-23,41.60240087,12071584.48
2015-08-24,41.96222578,11355174.21
2015-08-25,42.29302039,11961027.94
2015-08-26,42.4943371,10991946.67
2015-08-27,41.48224406,12059041.4
2015-08-28,41.9360744,11149698.13
2015-08-29,41.88678512,11895270.86
2015-08-30,41.81852591,11272225.6
2015-08-31,43.0488504,11745909.33
2015-09-01,42.38954689,11958639.06
2015-09-02,41.57754682,12025605.79
2015-09-03,42.68785252,13053805.52
2015-09-04,43.3109324,12655836.25
2015-09-05,42.78701969,11602033.98
2015-09-06,41.53203483,12029304.71
2015-09-07,42.07053553,13179910.44
2015-09-08,42.9670409,12029171.18
2015-09-09,42.00068335,12014527.91
2015-09-10,42.59736055,13255409.64
2015-09-11,42.78370062,12425983.37
2015-09-12,41.95385111,13073513.1
2015-09-13,42.40848642,13219369.83
2015-09-14,40.83854818,12932378.56
2015-09-14,41.96792079,12911250.29
2015-09-15,42.37476329,13429895.02
2015-09-16,41.89808853,13731848.76
2015-09-17,43.35911853,12645015.49
2015-09-18,41.84877494,13861413.22
2015-09-19,42.36475614,12445406.95
2015-09-20,42.67108143,12074867.68
2015-09-21,43.34728054,13498717.41
2015-09-22,41.92964558,12329937.14
2015-09-23,43.25009128,12611223.87
2015-09-24,42.69455869,12662833.61
2015-09-25,42.21962059,13196059.34
2015-09-26,42.96235941,12370977.07
2015-09-27,42.85177027,13801343.8
2015-09-28,42.47306474,13619669.53
2015-09-29,42.82900698,13468768.26
2015-09-30,42.62238189,13490110.99
2015-10-01,42.89273012,14125861.72
2015-10-02,43.18796954,12715315.45
2015-10-03,43.67084537,14203840.19
2015-10-04,42.27986196,12693516.92
2015-10-05,43.98621916,13437048.65
2015-10-06,41.96459132,13147317.38
2015-10-07,42.88567543,13083270.11
2015-10-08,43.27665934,13769815.84
2015-10-09,43.14392942,12737870.57
2015-10-10,42.71301648,12780409.3
2015-10-11,42.94123787,14305058.03
2015-10-12,42.81973129,13018678.77
2015-10-13,42.79248213,13036449.5
2015-10-14,43.53289831,14318315.23
2015-10-15,43.30753776,14714388.96
2015-10-16,42.80350798,13208915.69
2015-10-17,43.62069547,13666900.42
2015-10-18,43.34547805,14028868.15
2015-10-19,43.6191921,13780861.88
2015-10-20,43.54850822,13679091.62
2015-10-20,42.84012905,14473171.35
2015-10-21,42.99546879,13896392.08
2015-10-22,43.67013886,14136803.81
2015-10-23,43.62260995,14952233.54
2015-10-24,43.32790677,14587119.27
2015-10-25,43.41795402,13521031
2015-10-26,44.01905553,14407410.73
2015-10-27,43.10537014,15084250.46
2015-10-28,43.69563728,14195247.2
2015-10-29,43.34192502,15468977.93
2015-10-30,43.3551135,13917946.66
2015-10-31,44.03427528,14948210.39
2015-11-01,43.91852779,15126893.12
2015-11-02,43.93350719,13986659.85
2015-11-03,44.20042453,14172349.58
2015-11-04,43.5791198,15784811.31
2015-11-05,43.93052712,14009555.04
2015-11-06,43.45535001,14096635.78
2015-11-07,43.79349932,15266235.51
2015-11-08,43.58727737,14691885.24
2015-11-09,43.72177964,15028108.97
2015-11-10,43.99179292,15486118.7
2015-11-11,43.30603682,14499654.43
2015-11-12,44.78227356,14989120.16
2015-11-13,43.25400398,15413901.89
2015-11-14,43.17085112,14277387.63
2015-11-15,44.37793362,15763608.36
2015-11-16,44.21564229,15101161.09
2015-11-17,44.1528036,15372067.82
2015-11-18,44.17584921,15678741.55
2015-11-19,43.87648582,16035507.28
2015-11-20,43.45491478,15354579.01
2015-11-21,43.962377,14687281.74
2015-11-22,43.60682662,16222514.47
2015-11-23,44.45390009,15085047.21
2015-11-24,43.91374429,15520700.94
2015-11-25,43.59545714,15008127.67
2015-11-26,43.86844557,16636610.4
2015-11-26,44.25653697,16243311.13
2015-11-27,43.78914173,15531500.86
2015-11-28,43.68082656,15409661.59
2015-11-29,44.23471312,16605197.32
2015-11-30,44.25628555,16744562.05
2015-12-01,43.90126344,15832500.79
2015-12-02,43.94014863,15235276.52
2015-12-03,44.3126255,16064655.25
2015-12-04,43.49349112,15782032.98
2015-12-05,43.53473416,16716599.71
2015-12-06,43.90017669,16204313.44
2015-12-07,44.17360798,15429129.17
2015-12-08,44.45671809,17155392.9
2015-12-09,45.05987517,17076581.64
2015-12-10,44.77195963,15671418.37
2015-12-11,44.28409331,17276139.1
2015-12-12,44.37548723,16991349.83
2015-12-13,43.9046634,16786847.56
2015-12-14,44.41760427,16856560.29
2015-12-15,44.30346428,16891537.02
2015-12-16,44.63008563,16093961.75
2015-12-17,44.07604363,16760015.48
2015-12-18,44.77026512,15627013.22
2015-12-19,45.29789407,16595478.95
2015-12-20,44.4980773,17236636.68
2015-12-21,44.77424599,17602756.41
2015-12-22,44.93939488,16132437.14
2015-12-23,44.4146454,17486795.87
2015-12-24,44.74823463,16939880.6
2015-12-25,44.66341735,17711058.33
2015-12-26,44.72689195,15948402.06
2015-12-27,44.31248177,16348995.8
2015-12-28,44.7321745,17241311.53
2015-12-29,44.98985131,17080780.26
2015-12-30,45.48735673,17673519.99
2015-12-31,45.26235309,16647155.72
2016-01-01,45.88024166,18009476.45
2016-01-01,44.44090941,17914407.18
2016-01-02,45.28167626,17684056.91
2016-01-03,44.9581197,17070388.65
2016-01-04,45.98228292,17418150.38
2016-01-05,44.50416507,16594060.11
2016-01-06,44.50938604,16682998.84
2016-01-07,44.6504834,16929363.57
2016-01-08,43.90916461,17352406.3
2016-01-09,44.72916772,17034988.03
2016-01-10,44.63341165,17757675.76
2016-01-11,45.10910763,17903831.49
2016-01-12,45.22572148,17152863.23
2016-01-13,46.01386167,16893421.96
2016-01-14,45.57192093,18057299.69
2016-01-15,44.82918993,18472501.42
2016-01-16,44.68936718,18574684.15
2016-01-17,45.40546686,17979748.88
2016-01-18,44.52032342,17315992.61
2016-01-19,46.11710216,17840395.34
2016-01-20,45.8120256,17980805.07
2016-01-21,45.00865047,18137432.81
2016-01-22,44.40760378,18737716.54
2016-01-23,45.96203999,18283657.27
2016-01-24,45.24876664,18423290
2016-01-25,45.94587747,18807665.73
2016-01-26,44.55068824,18363718.46
2016-01-27,45.06914731,19229024.19
2016-01-28,45.39238943,19064222.92
2016-01-29,45.43419063,18806675.66
2016-01-30,45.20660035,18644312.39
2016-01-31,45.76399081,18598752.12
2016-02-01,44.93968838,17844676.85
2016-02-02,45.42324161,19089112.58
2016-02-03,45.57551193,19298019.31
2016-02-04,45.79351628,17860853.04
2016-02-05,45.91303706,19342320.77
2016-02-06,45.01584133,18165925.5
2016-02-07,44.83203804,19507830.24
2016-02-07,46.2588663,18773517.97
2016-02-08,45.80711765,17942359.7
2016-02-09,45.28765013,19603483.43
2016-02-10,46.45840214,18688057.16
2016-02-11,45.76159622,18301285.89
2016-02-12,46.31434025,18557172.62
2016-02-13,45.77938366,19217240.35
2016-02-14,46.79693113,19131714.08
2016-02-15,46.66516035,18253101.82
2016-02-16,45.68394061,19478040.55
2016-02-17,46.31514091,18661460.28
2016-02-18,46.17297617,18997034.01
2016-02-19,46.55553673,19782466.74
2016-02-20,45.40969197,18602680.47
2016-02-21,46.25611219,19496135.2
2016-02-22,46.46323146,20087256.93
2016-02-23,45.07558222,19019868.67
2016-02-24,45.38425547,19862023.4
2016-02-25,44.97720139,19681783.13
2016-02-26,45.88304682,18504975.86
2016-02-27,46.39745412,19665029.59
2016-02-28,46.81079427,20470251.32
2016-02-29,46.11759589,19978636.05
2016-03-01,46.91578903,19065955.78
2016-03-02,45.43236328,20063105.51
2016-03-03,45.29165554,19896836.25
2016-03-04,46.13650567,19347519.98
2016-03-05,46.377245,18977646.71
2016-03-06,46.18979766,19241877.44
2016-03-07,45.19335674,19304481.17
2016-03-08,46.20345052,19205236.9
2016-03-09,45.61670855,20466884.63
2016-03-10,46.62471233,20510282.36
2016-03-11,46.49410793,20268037.09
2016-03-12,45.86180167,19228853.83
2016-03-13,46.09574086,20812368.56
2016-03-14,45.84400031,20810986.29
2016-03-14,46.36320028,20895122.02
2016-03-15,46.89304374,20484351.75
2016-03-16,45.94354231,20984407.48
2016-03-17,46.70936135,20620803.21
2016-03-18,46.21314204,19473821.94
2016-03-19,46.10276719,19719453.68
2016-03-20,46.46662118,20030276.41
2016-03-21,46.02344795,20622927.14
2016-03-22,46.28517722,19548193.87
2016-03-23,45.98399568,20102673.6
2016-03-24,47.58622994,19775902.33
2016-03-25,46.64243191,20175213.06
2016-03-26,46.29587013,21409955.79
2016-03-27,46.7736556,21504052.52
2016-03-28,46.63143437,21054075.26
2016-03-29,46.59804635,19995654.99
2016-03-30,47.03654726,21130191.72
2016-03-31,47.12915052,20623245.45
2016-04-01,46.50607885,21832052.18
2016-04-02,46.50435305,20798737.91
2016-04-03,46.67566908,20568336.64
2016-04-04,45.6831671,20141697.37
2016-04-05,46.09746491,21108409.1
2016-04-06,47.55943033,20736022.84
2016-04-07,47.71940981,22124354.57
2016-04-08,46.79334069,21200006.3
2016-04-09,47.22706994,20671950.03
2016-04-10,47.11534929,21689166.76
2016-04-11,48.52009738,22282780.49
2016-04-12,47.56137718,21707966.22
2016-04-13,46.95856369,21623323.95
2016-04-14,46.56568502,20903947.69
2016-04-15,46.26116483,21934040.42
2016-04-16,47.18705257,22397046.15
2016-04-17,46.72807813,21695455.88
2016-04-18,46.4160594,22140353.61
2016-04-19,46.82483257,20679010.34
2016-04-20,46.62827777,22532539.07
2016-04-20,48.03355534,22468420.8
2016-04-21,47.65173716,20889423.53
2016-04-22,47.22786371,22411000.27
2016-04-23,47.99275486,22789486
2016-04-24,47.3123997,21740826.73
2016-04-25,46.8640062,22291351.46
2016-04-26,48.07714309,21756799.19
2016-04-27,47.60596883,22628418.92
2016-04-28,46.83882349,21610606.65
2016-04-29,47.28320998,21710102.38
2016-04-30,46.96150295,21583909.11
2016-05-01,46.72884496,22342210.85
2016-05-02,47.90426636,21652736.58
2016-05-03,48.41681866,22933760.31
2016-05-04,46.78375931,21988208.04
2016-05-05,47.78546047,22620493.77
2016-05-06,47.19958732,22482150.5
2016-05-07,47.30227867,22510145.23
2016-05-08,47.27057715,23276990.96
2016-05-09,47.15571149,21593387.7
2016-05-10,47.63290044,22208931.43
2016-05-11,47.21409732,22568246.16
2016-05-12,47.78573355,22051614.89
2016-05-13,47.64631884,23211637.62
2016-05-14,47.57289662,21950762.35
2016-05-15,47.25952157,22501771.08
2016-05-16,47.44585049,23558831.81
2016-05-17,48.13286453,21925983.54
2016-05-18,48.02656026,22072566.28
2016-05-19,47.3082568,22545070.01
2016-05-20,47.86763333,23278699.74
2016-05-21,48.21459349,22409215.47
2016-05-22,47.02513005,23803347.2
2016-05-23,48.15244554,23109195.93
2016-05-24,47.57038632,22119954.66
2016-05-25,48.20793029,23959348.39
2016-05-26,47.56193413,22870917.12
2016-05-26,47.06205541,23156710.86
2016-05-27,47.171658,22741513.59
2016-05-28,48.03040445,22805334.32
2016-05-29,48.15715598,23832366.05
2016-05-30,47.59606917,22584668.78
2016-05-31,48.38845647,22800589.51
2016-06-01,47.25933296,23367307.24
2016-06-02,48.07798585,22918373.97
2016-06-03,47.52645041,24345509.71
2016-06-04,47.82697321,24063110.44
2016-06-05,48.19752335,24337704.17
2016-06-06,47.76455009,23702198.9
2016-06-07,48.02341175,23131183.63
2016-06-08,48.73976869,23146561.36
2016-06-09,47.9691091,23018235.09
2016-06-10,48.69633385,24109699.82
2016-06-11,47.73456712,24083846.55
2016-06-12,48.58525539,24794768.29
2016-06-13,49.06207037,24069659.02
2016-06-14,47.12639656,24334137.75
2016-06-15,47.98470394,23823325.48
2016-06-16,48.69262039,23605290.21
2016-06-17,48.32349439,24248779.94
2016-06-18,48.63152277,23883965.67
2016-06-19,48.16489,23456755.4
2016-06-20,48.53111024,23742986.13
2016-06-21,48.43090948,23959449.87
2016-06-22,49.11357188,24737804.6
2016-06-23,48.67782403,23872061.33
2016-06-24,48.7403477,24180114.06
2016-06-25,48.38654064,24351108.79
2016-06-26,48.36960876,24270275.52
2016-06-27,48.41806554,24650540.25
2016-06-28,48.85250346,23581194.98
2016-06-29,48.4657179,24132558.72
2016-06-30,48.84203032,24941360.45
2016-07-01,49.75577605,24538485.18
2016-07-02,49.17457076,23758822.91
2016-07-02,48.59692939,25261980.64
2016-07-03,49.38148088,24934570.37
2016-07-04,48.59776898,24275076.1
2016-07-05,47.80367716,24964638.83
2016-07-06,48.33962903,23988662.56
2016-07-07,47.92920898,24657161.3
2016-07-08,48.70978095,25194412.03
2016-07-09,48.91567964,24147178.76
2016-07-10,49.76562186,24293691.49
2016-07-11,49.11179964,25293019.22
2016-07-12,48.85971845,25018382.95
2016-07-13,49.40490426,25468688.68
2016-07-14,47.90556657,25575551.41
2016-07-15,49.14987426,25639835.14
2016-07-16,49.43843233,26187667.88
2016-07-17,48.33463937,24619907.61
2016-07-18,49.66674227,25256158.34
2016-07-19,49.2850462,25494453.07
2016-07-20,48.9290868,25589187.8
2016-07-21,49.47405444,25320011.53
2016-07-22,50.31394269,26031115.26
2016-07-23,49.29046215,24828267.99
2016-07-24,49.34457207,25666368.73
2016-07-25,49.01171408,25745833.46
2016-07-26,48.8374051,25283812.19
2016-07-27,49.69842795,25278250.92
2016-07-28,48.87615088,24752160.65
2016-07-29,49.36090867,26016173.38
2016-07-30,49.10722958,25674909.11
2016-07-31,49.60648097,26237913.84
2016-08-01,49.55475487,25324431.57
2016-08-02,49.92762654,25918427.31
2016-08-03,49.17478113,25442182.04
2016-08-04,49.31578461,26952887.77
2016-08-05,48.98227298,25635925.5
2016-08-06,49.27044096,25807629.23
2016-08-07,49.70217059,26662655.96
2016-08-07,49.91294741,26551019.69
2016-08-08,49.0943032,25266500.42
2016-08-09,50.01112157,26746282.15
2016-08-10,50.2750703,25702554.89
2016-08-11,49.82490157,26144151.62
2016-08-12,50.57751478,26502643.35
2016-08-13,49.27315503,25882115.08
2016-08-14,49.05865504,26910422.81
2016-08-15,48.81255502,27421650.54
2016-08-16,50.47087005,27341222.27
2016-08-17,50.07096348,26676073
2016-08-18,49.73692107,27285071.74
2016-08-19,49.92563048,26456581.47
2016-08-20,49.2438344,26704926.2
2016-08-21,51.05038766,26052891.93
2016-08-22,49.91305502,26889259.66
2016-08-23,49.92407458,26849883.39
2016-08-24,50.25319325,27391880.12
2016-08-25,50.15174731,26392505.85
2016-08-26,50.04411746,27021337.58
2016-08-27,49.55787098,26735642.32
2016-08-28,50.20977514,26244038.05
2016-08-29,50.93598596,26198071.78
2016-08-30,50.68861649,26210517.51
2016-08-31,50.83343254,26474303.24
2016-09-01,49.80216414,28079303.97
2016-09-02,49.58390233,27580591.7
2016-09-03,50.03674403,27810321.43
2016-09-04,50.1484327,28161738.16
2016-09-05,50.68859876,27516395.9
2016-09-06,49.31620344,26468636.63
2016-09-07,50.94814367,27157597.36
2016-09-08,50.12529732,27129783.09
2016-09-09,50.01179349,28021995.82
2016-09-10,49.74011459,28464657.55
2016-09-11,49.4396712,28391692.28
2016-09-12,50.69961758,28288514.01
2016-09-13,50.34562403,27639022.75
2016-09-13,49.68491735,28612528.48
2016-09-14,49.70329117,27292553.21
2016-09-15,50.20387096,27452995.94
2016-09-16,51.22720683,27492571.67
2016-09-17,50.28383314,28344440.4
2016-09-18,49.6829901,27848000.13
2016-09-19,50.3326228,28217903.86
2016-09-20,50.3400653,27984073.59
2016-09-21,49.14891652,27574151.33
2016-09-22,50.49114516,28615408.06
2016-09-23,50.42375809,27369869.79
2016-09-24,50.90826129,28722856.52
2016-09-25,51.50556891,28620828.25
2016-09-26,51.16530613,27581241.98
2016-09-27,50.48851203,27538443.71
2016-09-28,50.09062617,28333260.44
2016-09-29,51.95150178,29184816.17
2016-09-30,50.71536385,29276393.91
2016-10-01,50.71365204,29165193.64
2016-10-02,50.7155576,29194712.37
2016-10-03,50.84759528,28851183.1
2016-10-04,50.69730545,28541765.83
2016-10-05,50.50358741,28142765.56
2016-10-06,50.5379217,29193349.29
2016-10-07,50.81590729,27815752.02
2016-10-08,50.58150429,28622331.76
2016-10-09,50.51772654,29135570.49
2016-10-10,50.9482973,28069076.22
2016-10-11,50.78852633,28842671.95
2016-10-12,51.68894419,28517624.68
2016-10-13,49.63239555,29511277.41
2016-10-14,51.52456663,28312000.14
2016-10-15,51.62278856,29898096.87
2016-10-16,49.9839836,29750630.6
2016-10-17,50.87026768,29523397.34
2016-10-18,50.8768238,29257157.07
2016-10-19,50.37972114,29393008.8
2016-10-19,50.7155014,29530760.53
2016-10-20,50.57005457,28678932.26
2016-10-21,52.02241047,30187405.99
2016-10-22,51.6350472,29572570.72
2016-10-23,51.82391831,28411080.45
2016-10-24,51.56990955,30217573.18
2016-10-25,50.66548039,29286905.92
2016-10-26,50.98867889,30217022.65
2016-10-27,51.51655906,29215661.38
2016-10-28,50.68174063,30467993.11
2016-10-29,51.67023651,28779289.84
2016-10-30,51.21450735,30589693.57
2016-10-31,51.1681924,30316341.3
2016-11-01,51.73201554,29275238.03
2016-11-02,51.61959997,29303992.77
2016-11-03,51.23791798,30236093.5
2016-11-04,52.01899872,29591560.23
2016-11-05,50.91973491,30225756.96
2016-11-06,51.78916714,30224686.69
2016-11-07,51.79868272,29367001.42
2016-11-08,51.36829162,29726282.15
2016-11-09,51.70706411,29512761.88
2016-11-10,50.93937357,30087206.61
2016-11-11,52.04787662,31027188.35
2016-11-12,51.5143448,30594602.08
2016-11-13,51.36636711,29442001.81
2016-11-14,52.17316599,30381205.54
2016-11-15,51.31742228,30321580.27
2016-11-16,50.98629624,31274546
2016-11-17,50.93314505,30677861.73
2016-11-18,52.03539737,29512302.46
2016-11-19,51.11311047,31316033.19
2016-11-20,52.651655,29941392.93
2016-11-21,50.75422596,29677603.66
2016-11-22,52.6643516,30720634.39
2016-11-23,51.9425649,30342991.12
2016-11-24,51.80963237,31258722.85
2016-11-25,51.60646214,31232866.58
2016-11-25,52.09942249,31136594.31
2016-11-26,51.90196984,30031009.04
2016-11-27,52.49337089,31276133.78
2016-11-28,52.01976653,29850763.51
2016-11-29,52.05873634,30231815.24
2016-11-30,51.82271211,30206494.97
2016-12-01,51.99697816,30790040.7
2016-12-02,52.20028461,31569822.43
2016-12-03,51.21223228,31657740.16
2016-12-04,51.41415652,30601286.89
2016-12-05,52.48081404,30568601.62
2016-12-06,52.21554746,31938436.36
2016-12-07,52.05905583,30780465.09
2016-12-08,52.18119722,31939888.82
2016-12-09,52.36670386,30862074.55
2016-12-10,51.94396592,31271476.28
2016-12-11,51.84562616,31697899.01
2016-12-12,52.3536339,31082481.74
2016-12-13,51.78745764,30606797.47
2016-12-14,52.50170316,31415932.2
2016-12-15,51.46721774,32390215.94
2016-12-16,52.85402011,32115190.67
2016-12-17,52.59667379,32191287.4
2016-12-18,52.50932267,32429115.13
