normal_dist,uniform_dist,bimodal_dist,poisson_dist,exponential_dist,negatively_skewed,positively_skewed
1.5327792143584575,1.2191340960939856,-2.1817188900580256,3,1.2095828800214052,-0.19803203060666277,0.24790773375062275
1.469358769900285,2.695679400258853,-1.610474389933504,5,0.0231256934291354,-0.4513799343727999,2.0264298878618514
0.1549474256969163,1.1645242504978794,-2.754830803034149,0,0.8924756230834363,-0.75643185709931,1.3111374376024114
0.3781625196021735,1.687157063774344,-2.138695695871555,5,0.7858015373992437,-1.439036935033293,0.8391011099536442
-0.8877857476301128,-1.9864433048126064,-1.5156278034444273,1,0.1564858420811682,-0.8733445431225618,2.3008717012325706
-1.980796468223927,-0.7556242499560462,-2.36517854777898,1,0.1263978827069303,-0.33929114687923484,3.6094347772488353
-0.3479121493261526,-0.5173186808504036,-2.3811807683638047,5,2.6332330996693467,-0.01605150642429824,0.15836807940332684
0.15634896910398,1.1182813800028375,-2.7234701673779043,3,0.7032317358456552,-0.19740715755364224,0.9436714934654563
1.2302906807277207,-1.2246481417387585,-0.6897130769908804,2,0.0511885938429173,-2.1208944421143765,0.4587700049058418
1.2023798487844113,-1.1802484714820034,-2.37373658903269,3,0.1608237076602939,-0.26914178258625526,0.014741533021630266
-0.3873268174079523,-0.864665072154791,-2.650173416109169,5,1.1164285211999396,-1.2159134637376325,0.22998254711083063
-0.3023027505753355,1.8618124892593932,-2.40192520201576,5,0.6477235201183209,-2.4355559601005696,1.1834582372205364
-1.0485529650670926,0.4655405402600925,-2.387147540243402,2,0.9104647019996625,-0.13635067813620524,2.202804634129883
-1.4200179371789752,-2.5483363210035934,-2.1346948892256203,1,0.612996941825404,-1.945544078145466,0.20808652706311861
-1.7062701906250126,-2.530523401857187,-1.5873138839562426,1,2.5971571472862336,-0.7052334833807659,1.2890632301939293
1.9507753952317897,-0.7722783343050041,-2.149161584497917,2,1.7443916171553644,-3.175102092328917,1.9233661095072812
-0.5096521817516535,1.5995463036369495,-2.461411657498414,2,3.919274180411336,-0.412914020696192,0.3410630341957196
-0.4380743016111864,1.1321005588720832,-2.725669249095513,1,2.800707441338316,-0.738622170976935,0.3787053489304459
-1.2527953600499262,1.24789412790712,-1.9890713208900643,2,1.3045223139297797,-0.27968952538473374,0.35087558297041377
0.7774903558319101,1.6032603963245815,-1.9787304629851048,2,0.0539604491598564,-0.016726454843407037,1.9660930100443406
-1.6138978475579515,-1.2770837226820235,-1.2345338244855877,1,7.015091808974539,-0.8927022620479136,0.16629150565849712
-0.2127402802139687,0.2895376916525278,-1.953776132265096,3,0.6411596489622672,-0.6564906615893312,0.08629626954807416
-0.8954665611936756,0.2601158419006175,-2.0495041556420386,1,0.0629366428421516,-4.0036150776883295,0.02491942848837771
0.386902497859262,1.4377950070796954,-2.525326918293745,3,4.75870727940632,-1.8279015712084008,0.07912404996664904
-0.510805137568873,2.741223414633878,-2.152976287549196,4,0.8448465417751924,-0.2205150264313013,0.061462603469652925
-1.180632184122412,-1.3320603312272046,-2.219237229017303,5,0.6143434359284957,-1.0254119882722665,0.7157947226509562
-0.0281822283386548,1.7596900365422892,-2.185082082256851,7,0.0199878639011448,-0.7312881524208004,0.9210253000872942
0.4283318705304176,0.9598232911395748,-2.479627696320294,2,0.5593178788636274,-0.6938404377407115,0.0785190028850327
0.0665172223831678,0.4814272251807607,-1.7308351983619117,3,0.2024476309516891,-0.5144973906152598,0.09924889167173927
0.3024718977397814,1.6492786760844114,-2.071222708754685,2,1.2692191035382567,-1.378546687819328,3.4394383951688545
-0.6343220936809636,2.6641947985685963,-2.1001767400024938,3,0.0078980098541971,-0.7173474630956022,0.071926360152312
-0.3627411659871381,-2.7798514927835223,-2.857023058024498,3,0.7615024278865732,-0.5330891778570467,0.3199152678567973
-0.672460447775951,-2.115599384920676,-1.753177956237568,4,0.0447005672654848,-1.9205024078969175,1.5539515587346122
-0.3595531615405413,1.537723389006695,-1.7564923370098102,3,1.2546697709461805,-0.05054869318143201,0.17567963402743766
-0.813146282044454,-2.4972518825394925,-2.419564701421107,1,3.058022503924873,-0.006650380221079058,1.351682520693882
-1.7262826023316769,0.0967422044465582,-1.5049393080604032,4,0.0442868947850215,-1.282690693913952,0.06592111462622725
0.1774261422537528,-1.6808353401503582,-2.682379115041216,3,0.1087932464833241,-0.7282512556701715,0.8010747050995888
-0.4017809362082619,-1.354225776943491,-2.01093495439454,1,0.7248297623372469,-1.3784087700224772,2.2994908907102407
-1.6301983469660446,1.2110428976664975,-2.1356036699450818,1,4.043391277068582,-0.11663776012054268,1.6603180256395202
0.4627822555257742,-2.8188433603877305,-2.6585873944028973,0,0.5301048304490027,-0.0381973216302055,0.7882902544491284
-0.9072983643832422,2.239916567411422,-1.9051486939600024,5,0.9560012468018342,-0.15913610913133946,0.02937728930539002
0.0519453957961389,-0.3331262678863798,-1.1487149238791043,3,1.4340290698226137,-0.1481806899238696,0.6300783167002847
0.7290905621775369,0.0143597634426066,-1.96618288496654,1,2.629979903424612,-4.760552943119733,0.3627814454407879
0.1289829107574106,0.2402877821621514,-2.2315108770545256,4,0.1948193106996781,-2.5972151119898363,0.19885538250028906
1.139400684543301,0.8732657674769637,-1.776487921557161,4,2.423917091130323,-1.9152033674371463,0.5203009606619617
-1.2348258203536526,-0.9308604802635116,-1.9471400022664225,2,0.984634476096406,-0.09926840102915213,0.5967418582976749
0.402341641177549,-2.393355056619052,-1.9861189341872487,2,1.6378729645296772,-0.34541327036192165,1.2079844226911034
-0.6848100909403132,-1.0897263800029406,-2.212771106385724,4,0.3503453360047125,-0.28699252604320125,0.08153001183549499
-0.8707971491818818,-1.9911472918630784,-1.2890122203537675,3,0.6933491202070718,-0.02161124233107113,2.091051174265938
-0.5788496647644155,0.3367990767028432,-1.7718183182596072,2,0.2344057197946455,-0.09168413316279515,0.2946502221771571
-0.3115525321273726,-1.0918282142376812,-2.264335329467744,3,1.9282951431506208,-0.21106775544044185,0.13725602874849643
0.0561653422297454,2.7484030679606093,-2.0540019183904787,2,0.2288838610499595,-1.523556852381596,2.7338375185407306
-1.1651498407833565,2.7944056678816835,-2.370433352102036,0,0.7947963220668484,-0.020191299580599408,0.8944055493234258
0.9008264869541872,0.7207552834094488,-2.304145575040748,5,0.5411357244507974,-0.7371781565238736,0.34874864367726255
0.4656624397304598,0.704983606003716,-2.3203628620951,1,0.0508612963495322,-0.012505502023823997,0.2812185069492379
-1.5362436862772235,2.912271387402636,-2.5671557968611136,4,0.5312794667360192,-0.4975348768785403,0.3897044357309132
1.4882521937955997,2.3236989074111154,-1.6113615181160224,3,1.5343184702882255,-0.9328330902810386,1.3545821718975095
1.8958891760305832,1.5904196949488396,-2.145520731636513,4,0.7527539277167943,-0.47573016640045845,0.5368384752027806
1.1787795711596507,-1.1184563295437928,-1.722936210836615,6,0.3635512324558606,-1.0323978459630037,0.2987462251574901
-0.1799248358123509,-0.8067658312915418,-2.3350629488636483,2,0.5895321551601641,-1.502157325596052,0.6246540723561902
-1.0707526215105423,-1.7923994054348074,-2.030181247196169,1,1.488396191058579,-0.5777243290689633,1.5564218109585588
1.0544517269311366,-0.0771112384957524,-2.355520298395556,4,1.103083549223809,-1.3746953208771548,0.06348478336892048
-0.4031769469731796,2.9422111328374774,-1.640165914731334,1,0.1175492093730611,-0.9019857563050712,1.8459185622543468
1.2224450703824274,2.4729057180695326,-2.124209653352519,3,0.7576784018719264,-0.335221671608638,0.7693739773210048
0.2082749780768603,-2.2899033958831856,-2.365436792975693,1,0.2215139286116415,-1.4000877359152808,0.6654204063839515
0.9766390364837128,-2.848858264256963,-2.820851614404892,3,3.835400406409217,-1.619114150767134,0.6510070867089718
0.3563663971744019,2.3918260104495968,-1.8621667253296128,2,1.341800548397793,-0.8743298421780445,1.6822693707331353
0.7065731681919482,0.2230207676922448,-2.354192526169053,2,0.0844700216602889,-1.2700276749579158,1.6331159828251687
0.0105000207208204,-1.798860670749263,-2.0078896085604976,3,0.2853238674522079,-0.05682786193908972,0.44716125798447026
1.7858704939058352,1.041919617507812,-2.245865054006764,4,0.0813463723217419,-0.8354455682338287,0.45592277611310955
0.1269120927036199,0.8653390675789199,-1.5229052095506177,1,0.4621884199591329,-0.63651421251099,2.6984332367494597
0.4019893634447016,-2.2674863589811967,-1.727927623820996,3,1.72982495457723,-4.403383798550674,0.33966543152707734
1.8831506970562544,-1.442398599014283,-1.7763939562725843,1,0.069088106390673,-0.8255660539880944,0.40421178175934047
-1.3477590611424464,-2.639532214120452,-2.30806056166174,5,0.1807514293564759,-1.423493492978808,1.1352942304932219
-1.2704849984857336,-1.7408371567791483,-1.7668549782249052,1,0.3112171882325393,-1.290329931034548,0.07393278772095915
0.9693967081580112,-2.2061659508816227,-1.1425841956619784,4,0.9783797265961244,-0.457330696187041,0.06518305314004948
-1.17312340511416,-1.8405822451526637,-2.416093017075031,2,3.676296862320808,-0.3335655970251824,1.114863730161615
1.9436211856492929,1.1128028754787014,-1.9138304303854057,0,1.7300929377041727,-0.31279446626352464,0.9438741930937736
-0.4136189807597473,-2.703001534433594,-2.824608487208566,2,0.2243023686162488,-2.6709494369071853,1.6236624865593525
-0.7474548114407578,-2.388872308510701,-1.300718953937232,4,1.2380909541977911,-0.2990074844275187,2.4428686307631016
1.9229420264803847,-2.194958171530274,-2.1989560492954205,1,0.8128044139638204,-1.2259979516272894,0.32642165122746436
1.4805147914344243,-1.1007532742511958,-1.6087105595790112,3,0.6765415507624426,-0.35004587135015236,0.9164460750491278
1.8675589604265697,-1.2074981348883544,-2.861614125358161,2,2.3901690739372734,-1.4160294141682503,0.36293755652552456
0.9060446582753852,-1.4696172881001637,-1.1012303064370477,2,0.8870469208613967,-1.2417255530097246,0.040435971487312164
-0.8612256850547025,1.503219920594498,-2.178435764012799,0,0.1475835777810117,-0.013846250618732596,0.9353098073044989
1.9100649530990337,2.9881367265486034,-1.7271713382649865,5,0.180284980691388,-1.2604092090623844,0.5446859818704562
-0.2680033709513804,0.2038675417727748,-1.924590896833703,3,2.550705662746401,-1.7522520289441867,0.02458613242477952
0.8024563957963952,2.665216307483652,-2.127735393093885,2,0.0836046727465423,-0.1654720125476145,0.5072036623564844
0.947251967773748,-0.6203393272436122,-1.1571038486703482,1,0.1484003733951372,-0.6205175654706283,2.2484745962471204
-0.1550100930908342,-2.35990531918372,-2.82402310318309,0,1.0587581717631926,-0.9023052644796596,0.7142805808869709
0.6140793703460803,-0.5473570231809761,-1.850643170003996,1,0.254037661861262,-0.034075118726587306,0.5491507647354419
0.9222066715665268,-1.22323335951184,-1.544677163885015,1,1.7492697018625951,-2.3231207146786357,0.3798551369105639
0.3764255311556294,-0.0395582262649312,-2.014928060818183,1,0.5378653884609025,-0.1904216901206431,0.06619812383197991
-1.0994007905841945,0.9422620614985392,-2.059085392183296,1,0.6585521741031596,-0.454163304688287,0.6319322029228696
0.298238174206056,-0.2336986850855509,-2.0713438560367323,1,0.1376979551913704,-1.5680857269163024,0.10622352391489075
1.3263858966870303,2.610963072466953,-2.613818210205204,4,0.0285678114810847,-4.027143494201618,2.5042551648910405
-0.6945678597313655,2.30858893379628,-1.9809363079525328,2,1.4239390429888044,-1.3652921134616862,0.9045365275649773
-0.1496345403276707,1.2118655709971833,-1.743641238263801,1,0.0768699253424875,-0.4287362312965865,0.21729412702091053
-0.4351535517216374,-0.0618905258127053,-1.9657003862596696,1,1.0220930685478329,-2.2617111542748196,0.184808336655311
1.8492637284793416,-2.209876309113259,-2.13613805057254,4,0.7711767272486515,-0.31408807279115925,2.08722889511644
0.6722947570124355,-0.6179179993341997,-2.244862511186513,7,0.7308294142660527,-0.8864351484007662,0.7669765521028963
0.4074618362411104,1.2264092364070418,-2.139648334639186,5,0.3562250768056616,-2.238300154641041,0.42919752207958894
-0.7699160744453164,-1.290686876677613,-1.3711278912519809,5,1.410704419883849,-0.0413421489620456,0.9362017726046238
0.5392491912918173,-2.376071534739477,-3.0433174897102715,2,0.5118487326045477,-0.9379000939958498,0.4642433757486195
-0.6743326606573761,2.4473907450637693,-1.9799642717261123,3,0.1639959866448055,-1.5526493730886735,0.33702820057514266
0.0318305582743511,1.254304858893267,-2.163877458648209,0,0.0576748134335116,-1.1231455762021898,1.0042354377991987
-0.635846078378881,0.6916585598105831,-1.2720960240815784,2,0.4193835149900409,-1.170980981730289,3.537516151861613
0.6764332949464997,1.7549934336534996,-1.9722538872780984,0,0.9366337027273568,-0.02281282446870569,1.0471359457492448
0.5765908166149409,2.013876225500854,-1.257537200650023,2,0.2488743845708529,-0.10990574521788521,1.3421253050693214
-0.2082987555779948,-0.0992460109738599,-3.06194500902278,2,1.3555897820287357,-0.8565543865953243,1.3585763550815857
0.3960067126616453,2.2871295084566405,-1.770207547582972,4,0.115103169630284,-0.7465072647309992,1.4714390428386663
-1.0930615087305058,2.498514064206633,-1.85997106998116,4,0.6385922498676246,-2.9088172962806005,0.035421908486086964
-1.4912575927056055,-1.3706934274513116,-1.304733016463031,4,0.7693896670994029,-0.9397160290959414,1.1443843105520395
0.4393917012645369,0.6452721587447656,-2.8206743044115146,6,1.7204370523350851,-0.0420284493544108,0.17068958709586693
0.166673495372529,0.1595041729228148,-2.077517904059163,4,0.125503908360134,-1.5790722643673503,0.40620973076001743
0.6350314368921064,0.2276746749114147,-1.9669698691067536,0,0.0016763984448224,-1.4531741045954918,0.18610400832203686
2.383144774863942,2.6259785637873723,-2.2478977472726047,2,0.7629469026446425,-1.2785260770695321,0.7471857301314382
0.9444794869904138,-1.168867783841826,-1.3917111431285298,2,0.1633723196305672,-0.6774779335395905,2.2911875022912658
-0.9128222254441586,2.9006038694074574,-2.1693410927226986,0,0.8479159061450942,-0.0018169459160638534,1.385396456338761
1.117016288095853,2.4127872888253927,-0.9826187279894232,4,0.0334562774726415,-0.11715210081702164,0.4041125687875275
-1.3159074105115212,-0.2476626683189842,-1.4729110455305388,2,0.6746689977199883,-0.3670494639419097,1.2388417269605738
-0.461584604814709,1.9047195817089972,-1.5245831514981,3,0.4955101825434259,-1.3920864651258607,0.3198127288757415
-0.0682416053246312,1.6142819659208438,-1.720350509304558,2,0.1698959345035305,-0.016164801144470647,0.5192954523283202
1.7133427216493666,1.0673698177111277,-2.531847795512774,3,0.6308246905732043,-0.42999058340014523,2.7877163851166586
-0.7447548220484399,-1.0809966637010744,-2.215548168755378,2,0.6484977838398249,-0.28606964593261075,2.064507393335513
-0.8264385386590144,-1.8212940490742764,-1.713624316571392,4,0.0702952560126541,-0.36219295640868143,0.9325483298036188
-0.0984525244254323,1.0291661805945491,-1.6612214832061414,5,1.129817525429362,-2.097657799674237,3.802844441998529
-0.6634782863621074,2.057839778406505,-1.3464080774593712,4,2.44992536907492,-1.1424816429259532,0.9734939084575687
1.126635922106507,-2.902483267935782,-2.233720504812953,2,0.9504752550560152,-3.0415111204310827,0.4120808402652975
-1.079931508363423,0.8568202518510724,-2.430076692462332,4,0.9866898449348358,-0.7707740991307555,0.5606627986706184
-1.1474686524111024,-0.342761852266725,-1.5704479036072347,4,1.3799268978697852,-0.1646471344790928,0.8853703120857721
-0.437820044744434,2.3885265307619017,-2.404813288020057,3,2.7499760641446764,-0.42378890882173165,1.090654809594218
-0.4980324506923049,-1.0711624148747685,-1.563344081964794,2,4.044241545224367,-0.5028957461152287,0.9697920848349049
1.9295320538169856,-0.1548911264182697,-1.400131911792481,6,0.6786229206511821,-0.9333672129049596,2.2795185301657166
0.9494208069257608,0.0886026242111182,-1.7719234820864722,3,2.900564541058538,-0.6931097796729102,0.24763860986706576
0.0875512413851909,-2.157362871773682,-2.178789515984299,4,0.4451044282364451,-2.01793819529044,1.935679615087441
-1.225435518830168,1.277353816193438,-1.9794588869280605,3,1.300648189061452,-0.20793343557316016,0.768968137466068
0.8443629764015471,1.982858070725758,-1.7032670401983805,2,2.761382707443254,-0.874269772192915,0.9096392319214761
-1.0002153473895647,-2.6525443386224383,-1.9949072406439632,4,0.016365972294404,-1.9694622857706934,0.02385536297893482
-1.5447710967776116,-1.2516670767785836,-0.9008518306647536,2,2.532542332614491,-1.4650767337723722,2.189294375253906
1.1880297923523018,-2.7717319107896525,-2.495335465313574,4,2.1632590083532457,-2.4110389117876054,0.34532692776285584
0.3169426119248496,2.7392646281294546,-2.5013342936848955,5,0.230024423589834,-1.3750345490420075,0.07682033562024414
0.920858823780819,1.0030129242229415,-2.4884476933676627,2,0.5271474357043756,-1.0057175398451559,2.6785438701209356
0.3187276529430212,2.785202516728689,-2.294789961272608,4,0.1311566639954437,-0.13888751945994737,1.8202668556742443
0.8568306119026912,0.188965669987847,-3.089465760097455,3,1.3751044306773392,-0.8606132212148199,1.4172623709734513
-0.6510255933001469,1.812411143373684,-2.3148252134700904,3,1.5024397592442762,-0.590792772794151,0.9373850655122277
-1.034242841784465,-0.75351609672156,-2.3266423509639447,3,2.128143841330023,-0.16759228129874093,0.35986957553788546
0.681594518281627,-0.8770858045641545,-1.960742987412912,4,0.5824146492600213,-0.2895343049085085,1.6228508112418945
-0.8034096641738411,-0.7303930973692037,-1.791099708396959,4,0.9944184768019894,-1.8677488111570175,1.3525905990189764
-0.6895497777502005,0.947172802358569,-2.620108168203885,4,1.855642335016008,-0.2301413749227077,0.3709679208904805
-0.4555325035173431,-0.843281093870087,-1.5499728786179638,5,0.0980300242029883,-0.9982579565030331,1.783952314918202
0.0174791590250567,2.4022047096253534,-1.0988788851047264,5,0.1268772010454229,-0.07430799905807789,0.7739103674423635
-0.3539939112534839,2.899649190300932,-2.1041425515474983,3,1.7025660681736776,-1.04464068631568,4.88715172448787
-1.3749512934180188,-2.8174409079779643,-1.212814381262214,2,0.5833416114905219,-0.33185362554283354,0.13165754077370542
-0.6436184028328905,-1.838260257585021,-1.9005052527974065,6,1.623888763982387,-0.9235927966865428,2.0008914966980114
-2.223403152224426,-2.326500044475684,-1.0056340407023043,2,0.0001503923892239,-0.04515678180030433,0.2382030105671946
0.6252314510271875,-2.7458157174513405,-1.4413582671559049,1,0.1221993628478833,-0.17064420487213622,0.14760871961275543
-1.6020576556067476,-1.6335540399162811,-2.7819523174198832,5,0.4594091722116352,-2.2663277599972265,0.8788850813628409
-1.1043833394284506,-0.3192400777855129,-1.9906863146693223,9,0.50692856151301,-0.5611586008384544,0.14490612473958966
0.0521650792609744,2.0219421917321023,-1.4728375125479611,2,1.794310003312584,-0.05810692042339962,1.5185186481647466
-0.7395629963913133,-1.6690558169400234,-1.984726709479692,3,0.7129061054023089,-5.636252410559059,0.5664961547748109
1.5430145954067358,-0.0363284660267924,-2.018441765422533,3,2.500603613667636,-1.0906915855372654,1.877052780903758
-1.2928569097234486,2.5777124366805264,-1.365117624842848,3,0.5528596471006112,-2.865893127750518,2.4680364095178002
0.2670508693491829,1.0032882407200496,-2.354927091073052,2,0.0693113357087669,-0.41203878210064404,0.14200281233465578
-0.0392828182274956,1.7884741185359854,-1.9912421933608908,1,0.6124192518033269,-0.8006169768344407,0.11806416518177738
-1.1680934977411974,0.3059638211129174,-1.8381871176954407,2,0.5293440083702105,-0.7678537078128516,0.050948884035871576
0.5232766605317537,2.8827987530437795,-2.166895480176782,5,0.7973023161301004,-1.1216548351034878,0.10878236130552342
-0.1715463312222481,0.5319729280888454,-2.0100645519387688,4,1.021176787761167,-0.9960370160563792,0.14820126844441872
0.7717905512136674,-2.7269357162244505,-1.6124883683879148,1,0.0607106253595419,-0.35075487854720644,0.11596499751272381
0.8235041539637314,-1.812103200361231,-1.783581189250003,3,0.9611035768028776,-1.479630535003105,5.393373382410496
2.16323594928069,-0.5713582262571122,-2.404358765989767,1,0.1418789024065129,-0.08171107463860153,1.2900034364044708
1.336527949436392,0.6076630354426582,-2.552061992899631,1,0.5653050127148996,-0.5197783809447818,0.4696131399244616
-0.3691818379424436,1.631585204453759,-2.394551090128325,6,2.228685892628029,-1.6045028326959783,2.307340551252356
-0.2393791775759264,-0.5214832445766824,-1.9993757721057568,1,0.1436816215716417,-0.44420369330953724,1.7812296527963252
1.0996595958871132,1.2603498300941318,-2.0799698938785216,1,0.2341533202675642,-1.254982464973698,0.12112142897781931
0.6552637307225978,1.7392170186547498,-2.4159787466085625,3,0.5499455319253074,-0.895507094469268,0.009808319259628577
0.640131526097592,-1.096438816500103,-2.299075226258243,4,0.0622945034955143,-0.13087007048075006,0.5502424265885899
-1.6169560443108344,2.8756214402149114,-2.760019642596032,4,0.3372598061556504,-0.2430592530489288,2.3571229366090405
-0.0243261243989356,0.8979389714150132,-1.791073148391337,4,0.0806344378559983,-1.0437878370093439,1.5727918320298098
-0.7380309092056887,2.285988364716787,-2.0200093626758164,8,0.6482572238904379,-3.693637228616884,4.996959138116251
0.2799245990432382,0.3356261328516403,-2.629893671702635,0,0.8518586027111982,-0.038529982907206044,1.191786694507303
-0.0981503896429579,1.4496186429139415,-1.9856897479061089,3,1.383427895369877,-2.754513206974812,4.634714023085007
0.910178908092592,1.623264369698192,-1.3286889947448235,1,2.567063532315417,-0.13267688588974103,0.14830332103208124
0.317218215191302,2.4494902754074737,-2.3699679264826297,4,0.5755790908827828,-0.5996387019211875,0.8277514389808964
0.7863279621089762,-2.097901458771778,-1.3424311671395135,4,0.9883506724417604,-0.7692326319364727,0.5091310279540584
-0.466419096735943,0.3497005450154908,-2.161728736241712,2,0.0619480562419459,-0.4485500083906818,0.12066843412977152
-0.9444462559182504,-0.4297289213648625,-1.9010859160750664,2,0.6449549633537592,-0.8371830675132563,4.061354326800288
-0.4100496932025484,2.538954127042442,-1.9511245987889076,1,2.0402774682820795,-1.686152339094555,0.27552143388906447
-0.0170204138614405,-2.369431834506005,-1.2992382919973773,7,0.8971713945423184,-0.2521304859607144,1.4926674756123264
0.3791517355550818,2.8954433320854767,-1.9207830766072345,0,0.4701659032086158,-0.909927353527397,0.617451248188878
2.259308950690852,2.252707944559778,-2.5709507096019237,1,0.0934827479569924,-1.5801123728414437,1.415085455108399
-0.0422571516606426,-2.557042310614509,-2.655485185220606,3,0.6903229302419733,-0.5079437292038953,0.15400824284817924
-0.955945000492777,-0.0542016867571533,-2.766460526715064,4,2.5096500669182578,-0.13081361682542073,1.7592023592069364
-0.3459817756993864,1.305357001275155,-2.855985082047111,3,0.0767668264162327,-0.48071965821404367,0.24025398877743517
-0.4635959746460942,1.4289092741463385,-1.9769324705221576,2,0.7568783882487234,-1.194802192400186,0.7900511958626548
0.4814814737734622,2.438964751427525,-2.479187240113281,2,0.5556892564389206,-1.6066823892885065,0.40689821731661213
-1.5407970144446248,1.7991926134938652,-2.0404058064718704,0,1.424884927979024,-0.9270395387247514,0.531539558186569
0.0632619942003317,-1.134417717935463,-2.3519295179952238,2,0.1638733480089532,-1.1351663953953772,0.44276908231319173
0.1565065379653756,-0.0093912848252859,-2.3853921503532827,2,0.1877707093290382,-0.35071649185705517,1.5410152069554657
0.2321810362002757,1.210714577615124,-2.240422670436365,1,1.2587963624041072,-2.0140133693155833,0.4737711342012978
-0.5973160689653627,-2.169378951813892,-1.6482072226783058,2,1.1393015216029707,-0.17716422308551447,0.30399995017112363
-0.237921729736007,-1.836055214398816,-1.5354274261156544,1,0.7291532766494652,-0.11851640296460979,1.084610949629601
-1.4240609089825316,-0.1137453113407644,-1.8144137236754805,1,0.0045684905924821,-1.7070640995881912,0.24315290186713065
-0.493319883362194,-1.2105252077669235,-2.49491127477356,2,1.935616740532046,-1.0642740765667555,1.9585373803872232
-0.5428614760167177,2.17535549870457,-1.6781843622733308,2,4.37387379377547,-0.34740953560192245,0.25873331008907774
0.4160500462614255,0.5176639291237075,-1.655551666696034,3,1.1009476357119403,-1.2741374725785044,0.5658346808006096
-1.1561824318219127,-0.908008813689794,-1.8626763981937775,3,2.7064706334947206,-0.9012653977936743,1.639906881767892
0.7811981017099934,2.092998153626461,-2.301810218009545,1,1.418051742718485,-1.7963179663977482,0.9612069408327198
1.4944845444913688,1.8292706913254333,-1.64557021231643,4,1.152525611927583,-1.592630166561502,0.5958675079529447
-2.0699850250135325,2.990129262595617,-1.7885907126616694,1,0.4327286477021662,-2.7026421321498106,0.3183094707198811
0.4262587307781009,2.083846130002409,-3.5584282957995628,5,0.0830117481067364,-0.6556136593232855,4.067153773671637
0.6769080350302455,-0.5132607911659219,-1.677773983294479,3,0.0326997474619395,-0.6042148650673286,0.2215519679967582
-0.637437025552229,-2.235006709380069,-2.956871335430753,6,0.5988584924142037,-0.08720903812732655,0.4018152083135608
-0.3972718143287976,2.043845449202867,-1.668219211704309,0,0.6153267710285569,-0.4545967970869338,0.21955105807640202
