Feature_1,Feature_2,True_Label
2.567391308922921,0.5727170834483082,1
-7.109307640921392,-7.305031778008343,2
-7.420158854951219,-6.572141789803815,2
-8.545766900110571,6.646628558614629,3
-8.067060444794958,8.918505951657622,3
4.884069082600181,0.04064522430206585,1
-0.5287264138715901,1.750369585158761,1
-6.417613681547819,-6.972560661497441,2
6.365238815505883,0.9701185042261413,1
-8.952682395500354,7.65834874642311,3
-8.108851944976163,7.547453863286333,3
-9.038869453016236,7.49957933921869,3
-0.6698604745464163,0.6587821297388294,1
2.5761358442468225,1.1697050798082484,1
-6.518791159129653,-7.444635478884561,2
-6.977727165259118,6.125498066612154,3
6.955322705057204,6.746711285116058,1
3.462283072182294,2.5532945273348227,1
-6.794194472087299,-6.972101261452286,2
-9.868357092853467,8.163894770789494,3
-9.603192309403832,8.750342752827766,3
-3.038957826819789,9.527553561311677,0
-2.5439093927579934,7.845608090578789,0
-3.746148333930832,7.693829515114045,0
-7.009422866833073,-7.6316810698349995,2
-7.141887324291157,-6.635422312661988,2
3.3552115428863676,-0.6748641207816468,1
0.35704251350090743,5.357850619354264,1
-2.3360166972015683,9.399603507927159,0
-9.103484765231608,7.3557859222921405,3
-2.2951038789225464,7.768547349486333,0
-7.600114309273648,5.540850467854337,3
-6.710825860113669,-7.08604807633718,2
-7.261256769422529,-7.782550643608206,2
-6.07965000829291,6.888116642971112,3
-8.927647871556065,8.068329432559517,3
6.888878524811228,2.7414184861322552,1
4.882368748709897,3.461062247533016,1
-6.751612323994332,-6.38876410130319,2
-3.282022837590322,8.777467521458313,0
3.1664669438675723,4.0971749264932935,1
-6.870418001556494,-6.041890937138305,2
-9.710892367625853,7.026500552836898,3
-10.470155125811914,8.219027194731368,3
-6.365049372488448,-6.643810852069425,2
-2.1779341916491863,9.98983125532068,0
-2.2516472323299856,8.939840212432154,0
-8.602502352994247,8.174327424604918,3
-8.594820131614451,5.504629977502025,3
-3.4838792932800717,9.801370731940773,0
-2.5450236621627016,10.578929784012328,0
-7.7143298317119555,-6.608429497085979,2
-6.6291685973390795,-7.3688872156752225,2
-6.563236258098128,-5.744763164373749,2
-2.281737688448621,10.321428882480749,0
-8.12954195980524,8.653967212198193,3
-0.62301172184222,9.18886394103016,0
-2.422150554814579,8.715278777732454,0
-6.622363361378811,6.03942119590732,3
-9.509033973361916,7.7761771655761285,3
-0.38704142604011693,10.046751388749469,0
6.25331871019097,5.394748577771604,1
-2.5040841664102893,8.779698994823175,0
-6.725726306705241,-7.735193789604259,2
-7.06011027406081,-6.300444691593823,2
-8.539067336183104,9.216466851214872,3
-7.712387189464813,6.704269241637855,3
-7.231799036422649,-7.584340241457727,2
-3.7700815773877956,9.932148075253098,0
-6.256584594902455,-7.916804709480021,2
-2.2130773459881743,9.275341400378212,0
-2.2493148288043265,9.796108999975631,0
-8.878080124084567,9.476992351720048,3
-6.37648078654405,-7.168555528037521,2
-2.4121200737047097,9.98293111873121,0
-1.686652710949561,7.793442478227299,0
-6.41178799457754,-6.244332045778867,2
-8.80383396911423,8.857665150627462,3
3.966361750116707,3.7670253234306377,1
-8.395919785988529,6.851516340705871,3
-7.524607641021797,-7.527648979307755,2
4.095675828160051,4.720111813908707,1
6.703419708698176,4.006943773942329,1
-8.879949621500147,7.604580594542528,3
-6.942841181759156,6.696090882914781,3
-5.9551491436785975,-6.316827078502068,2
-7.4042718019262,5.495698629758174,3
-3.9245683651031644,8.593640805432962,0
-1.9872560574358524,9.311270801431508,0
-7.185386092647244,-7.583440141700057,2
-2.2325068237227312,9.841469377234345,0
-8.886517297409222,5.606592792957045,3
-2.4416694183648264,7.589537941984865,0
6.78402789423315,1.5733233590321642,1
1.3392958186764958,6.551816598576616,1
-3.189222344631241,9.246539825359324,0
-9.586096388345727,6.656950372506397,3
-2.9811294888421838,10.103236725165688,0
3.5147151575299924,3.530294514809479,1
-1.4261463798774732,10.068088180233225,0
-3.6601912004750528,9.389984146543993,0
-6.781704563602429,-7.369295982083463,2
-7.210939070624193,-6.594810258979367,2
2.8437682830970115,1.439551804661114,1
-7.014071536428685,-7.433372547646782,2
2.175563720389242,3.233285972735343,1
-2.8519121395795195,8.212008858976702,0
-7.553719902204127,-6.508477546264589,2
-7.549969656804284,6.091704556205431,3
-7.061433297258198,-6.90858240513648,2
-1.9223405292524798,11.2047417540083,0
-6.444064839435424,-7.043121359359867,2
6.508112849036256,3.499095347524394,1
4.833299605347147,-0.180040819379927,1
2.4508332027662085,-1.4838296434701084,1
-7.898689458740197,-7.384152748734649,2
-3.4286218572865534,10.564220533215861,0
4.119573210334913,0.74066734729365,1
-8.495289287766125,7.724871063483133,3
-9.06257372962964,6.795845645569694,3
4.6529880855235595,2.090621168352587,1
-2.4489674131117236,11.477528240683608,0
-1.883530275287744,8.157128571782039,0
-7.014564658797956,-7.3694914511671,2
-2.216125149754069,8.299934710171954,0
-1.8229374326782368,7.40157025700867,0
-3.3987120526782735,8.198475843232883,0
-2.185113653657955,8.629203847782005,0
3.9522495933489914,-3.7816332278982303,1
4.260416098639143,3.4439627001521735,1
-9.207661638579612,7.58650330869543,3
-2.6248459054409907,8.713182432609033,0
-6.046889968919982,-6.372924560766881,2
3.539767619485642,2.3000211271559605,1
-1.9941499367467022,12.867017618853042,0
-2.151410262704467,9.575070654566556,0
-9.573674185217273,6.858281043575523,3
-3.7005011202553986,9.670839736832152,0
-6.995094456255609,-6.532006410869237,2
-6.5910911275610005,-6.981632286297443,2
4.593595996247126,1.2515230866403861,1
-3.5800901211138623,9.496758543441507,0
5.252295263999908,0.7058117455129076,1
-7.002498723194242,-7.016471378149782,2
-2.2587047727068734,9.360734337695297,0
-4.059861054118883,9.08284910300435,0
7.015938431693227,0.5309105447847242,1
-7.133722659048185,6.6386273629993315,3
-2.7326604083786012,9.728286622290414,0
-4.116680857613978,9.198919986730626,0
-4.4279688383517914,8.987772252749105,0
5.342358505565683,0.4164208843892476,1
-8.936909170707093,8.664277913404456,3
-7.367563817639937,-6.353288694972027,2
-0.6434231119079936,9.488119049110109,0
3.3136259672017827,0.5336240823290319,1
5.137528075161777,0.47262749104374535,1
-3.348415146275389,8.705073752347108,0
-7.341243814206722,-7.555951896084114,2
-2.4636257831489363,8.362685780592505,0
5.60004245857637,1.8914328137054992,1
-8.079438469769386,8.49058825505078,3
2.3938421578572067,3.2029676127069964,1
-6.788694063622023,-6.7559993001257785,2
-6.524147207049524,-6.657977937532927,2
-2.496195731174843,10.467820205355638,0
-4.234115455565783,8.45199859895735,0
5.450294717449207,1.6478120480215206,1
-10.043296676738493,6.402165837373749,3
-3.4632895139445807,-0.5877994193949925,1
-8.512433152001563,5.791424624514332,3
0.8519011807317209,5.390355352552044,1
-6.083033877831571,-7.135717431491539,2
7.834041075699163,0.4942412118511572,1
-6.6401372782780745,-6.713278540632473,2
-8.000459780299703,7.7957053780048025,3
8.267737855715705,4.37134674915375,1
4.483181093045172,4.361025485193828,1
-1.031303578311234,8.496015909924674,0
10.022834980006992,0.054800776720608235,1
-6.780584810767342,-6.952289799237918,2
-6.824929793848824,-6.5172262813266,2
0.3814227378402144,1.834300436699185,1
7.807156709194658,0.20399601989378002,1
-6.44482423109844,-6.202290663873471,2
-8.885793941263996,8.141323752345853,3
8.711417700156332,-1.4770839615964966,1
8.857732923909513,4.177269076314358,1
5.200110040754144,2.004650685895219,1
-7.519841867399411,-6.002712502283765,2
-8.893030976262608,7.615530254685933,3
8.517758775034409,2.2623562696728787,1
4.367978465085957,2.9774489891880855,1
7.53515601997827,3.9523264188480716,1
-7.179736967390978,8.101974780606275,3
8.447689029402245,3.3204447931523786,1
0.6538096892421836,0.4747321265562998,1
-8.020057969084437,9.539571706381944,3
-8.427057340982765,7.871626778483244,3
-8.766771312731802,6.547198782252014,3
-6.464924400559526,-7.985677247779889,2
-10.135595605125925,8.587306339498188,3
-9.60361573773759,6.686326569496522,3
-8.092155801975375,5.439253251630156,3
-8.246346275578944,7.545326263932552,3
-9.134940615660726,6.505141817901345,3
-0.19453905637924152,7.147020935606573,0
-8.858035231923314,8.749594843636403,3
6.344761264465511,1.197502792457092,1
-7.3905169968259825,6.34320011031402,3
-3.2112507169301026,8.686623981600553,0
-3.7094940301085266,8.679784892357373,0
-9.050664429628869,6.365566222052559,3
7.077678169772479,1.6055262301853854,1
0.8045934093890459,5.1673617386870045,1
4.59233831647138,-0.5331537276537901,1
-2.9945611708818536,9.096160267584644,0
-2.9841429342137062,8.360956895624609,0
-6.716163504269189,-6.989659857680379,2
-3.571501336778855,9.487878558833502,0
-7.72585950600868,-6.11533443354564,2
-0.9299848075453587,9.78172085735123,0
1.019667982484791,-1.5454897520006563,1
-6.912667090474929,-7.485617693157175,2
-7.123430303187517,-7.096388687185757,2
8.24306205889339,-1.6164856940078662,1
-6.829961038436657,-6.504416031590052,2
-8.048074629428614,9.735768362018323,3
-10.493510830253443,6.446406867568401,3
-7.309833873793246,-7.072387365390859,2
-9.425655087657876,8.576515967981589,3
-1.5458214938084285,9.42706705513482,0
-8.115449441214915,-7.278557221011185,2
-3.3017183614854506,8.899549686731422,0
7.588479138031319,0.80023055367897,1
-3.053580347577933,9.125208717908187,0
-7.6189203140411905,-6.308232571672482,2
-6.552444362974241,-6.9079019287311745,2
-8.058086343085618,7.2045118789634435,3
4.829390231712417,0.28026540516045273,1
-7.693398410092851,-6.856067119945256,2
2.890565066246637,2.508119460776287,1
4.609261904110815,-0.2699662447738467,1
-7.853749139199174,7.932251752827461,3
-2.9883718608980403,8.828627151534505,0
-6.583076562167078,-7.034882812932942,2
5.532417551140719,0.24089569578909642,1
-6.872662545194797,-6.892172136830948,2
-9.529093148121339,7.469934693073137,3
4.008458457745201,-1.1462882709713917,1
-8.842650803544693,5.933485288467652,3
6.175295586336665,3.8669389590589947,1
-8.382090335428854,8.05622580983929,3
-10.040271768509909,6.986202564035557,3
-6.468041899170313,-6.843450609681745,2
-6.6811039244165835,8.092534349019115,3
-1.593795505350676,9.343037237858006,0
-5.5929472895263395,-6.850500376268703,2
-9.500995409773175,8.083041096805315,3
-7.354326635567242,-5.5639185608572514,2
-2.978672008987702,9.556846171784287,0
-7.050970988191445,-7.065830026273843,2
-8.154607020357366,7.860773187519481,3
-6.501132882828594,-7.341192255364759,2
-9.127811026063606,7.7459893913158595,3
2.749001973017343,-1.5824645900534535,1
-3.8868669910098412,8.0764610882832,0
-1.0435488541311961,8.788509827711787,0
-7.815023151664198,-7.055866335296601,2
-6.898444542363694,-6.328458652267686,2
3.3142347902969993,-0.009012396715128546,1
-2.9698363940125376,10.071408354417237,0
-3.317691225945938,8.512529084613785,0
-1.7707310430573397,9.185654409388292,0
12.337080857366196,4.7721069625271735,1
-7.558318129129026,8.72667762403351,3
-6.4617811351187,-7.444963020604756,2
-4.028567589006764,8.530052055332071,0
2.0467634504119605,1.4973229887317117,1
6.820680428029797,2.431524698286611,1
-6.786243808912731,-7.257801059452608,2
-8.137613934244854,6.892372406554232,3
-6.3608572190223205,-7.13511779270332,2
-6.749765940290529,-7.332267905828151,2
-7.58338303851018,-7.269017937071384,2
-3.2924509153889874,8.692224611992646,0
9.551691668519075,2.0613285638700534,1
-7.152086734555745,-6.680541536099911,2
-3.170984087821138,9.866719462994546,0
3.0132724134235342,0.7553562245289918,1
-2.8244668676930957,9.773255348691588,0
-3.393055059253883,9.168011234143849,0
5.446675237073325,-0.09490767494007546,1
-2.6704833347187593,9.41833698501286,0
6.007622289153196,1.4676880528559968,1
-3.9877196134201776,8.294441919803614,0
-9.590688225981332,9.498461185095017,3
-6.675500813294034,-7.731401395394867,2
1.3787050849659686,3.647351056015828,1
-2.267235351486716,7.101005883540523,0
-6.8438440725415735,-7.118938316658505,2
-7.101954295411531,7.559388647312593,3
-3.186119623358709,9.62596241703919,0
2.5943271281444202,7.204137873154383,1
1.6817325545636637,-3.124910760459519,1
-7.657941777913222,-6.577104617603127,2
-5.656751201342857,-6.815499002288333,2
-8.205112095347776,-6.3343561673147155,2
-7.837621171177325,7.8745390105728275,3
-6.774118457549961,-6.928466149211143,2
7.588121796387668,2.1419658874660046,1
-5.806008845587664,6.686480387994319,3
-2.9557125751197715,9.870684922521793,0
-5.128942727142494,9.836188632573545,0
-10.374693035041084,8.370471709434877,3
4.940617915507849,3.2592667690876045,1
-9.34255193715104,6.985381384866095,3
8.72090709605719,-1.6021837609608496,1
-1.106403312116651,7.612435065406041,0
-6.870410224618573,-6.706318740595111,2
-6.851764735006923,-6.3330138340404725,2
-7.920591895093131,-6.031881409130928,2
-2.4174368465172478,7.026717213597429,0
4.587624851317731,2.266488142212687,1
2.22757018477784,3.6882983339368303,1
-7.331420405947785,6.249994152835298,3
-2.7545857390556208,8.260549963840832,0
-6.67290973953942,-5.941711686996913,2
-6.639122575282913,-6.768167581136381,2
-6.710378987404063,-7.087753550226347,2
4.701154271875458,3.2181654120543564,1
-5.938614942913754,-6.207399570198458,2
-2.004210344072293,9.880041322368443,0
5.556374451470222,-0.37652978187765607,1
-8.922526610386386,5.3303697952795135,3
5.417147750223113,5.661560226314612,1
-6.8225133668202504,-6.804958712545008,2
4.320084857526185,-0.4156814175603323,1
-2.7015585878338726,9.315833470531935,0
6.672034133325502,3.5472417887497625,1
-0.7437433827716533,9.419267839159277,0
4.619947232936558,5.673030031165797,1
-7.266521790703057,-7.502436944931655,2
-1.4781981005567992,9.94556624731452,0
-8.804345705279458,7.359230282893598,3
-10.340175065664543,9.056040440386614,3
-2.773854456290706,11.73445529478794,0
-3.109836312971555,8.722592378405045,0
-10.063807137192866,8.173550652257926,3
-7.034249794515429,8.37635766418951,3
-2.5226948477906843,7.956575199242421,0
-7.1495070313059506,-7.269261955977103,2
2.540574230776161,0.4746880703306766,1
-7.101773821189326,-6.69145934675352,2
5.749427406593672,3.9097548175140737,1
-2.9726153158652124,8.548556374628065,0
-8.588268387098948,4.873441073389555,3
-9.372930782316937,9.067584288039944,3
-2.1655793334842888,7.251245972835587,0
-6.958631140440764,-7.093550128249657,2
-8.166579219118763,8.620459786164249,3
-8.625086555516106,5.7211096850465815,3
9.79174864843307,6.361521790048743,1
-9.523742544375366,8.010622253126094,3
-8.67876414765976,6.483377937571696,3
-3.417221698573961,7.60198242686303,0
-7.98902543408944,6.648562784425582,3
-7.175824153270705,-7.312104978115855,2
-2.4449176039572875,7.936541350269016,0
-7.159101232732808,8.433083334994025,3
-2.5862993324668544,9.355438103014965,0
-7.047519540796334,-6.04559883063125,2
-7.14098870141079,-6.355604980357502,2
5.938245121831033,5.805016966447177,1
