V1,V2,V3,V4,V5
44.3370227,97.4842616,127.3717245,251.2406545,305.7160847
50.99651365,101.1144982,148.0758496,202.7142204,285.7690658
44.96524346,121.8838304,159.8628723,234.110947,285.9092863
34.49336569,66.15070741,159.6407165,219.3893127,271.9237869
50.68562975,130.5910064,162.6576226,166.1457338,250.9808329
39.37696286,96.83984203,198.4113381,174.2580067,283.6430618
54.73592431,91.4623786,163.606029,241.1984327,279.5907067
40.80575766,79.75791249,142.6753009,186.6089867,232.2979645
65.49934405,66.90286656,178.922615,183.8540615,221.3199114
42.16746708,116.4634117,185.6841147,161.7950968,255.0928148
46.77938484,101.4663593,113.1717655,216.9439626,327.4510076
58.13517217,74.20078201,167.9220021,282.5009968,188.0446462
37.69135684,74.09842456,171.0351823,157.2986834,176.6237367
52.27459935,93.28430601,141.0730949,200.9687783,258.2380421
63.07142754,133.3804305,191.2712044,256.4888222,252.5443851
33.92516765,94.80817297,145.4983324,196.8143444,258.6670832
51.84633859,69.93714094,153.7672936,218.0948718,262.1976599
52.59882794,95.08513872,144.8078453,157.5042589,238.8398873
57.81822872,94.54552861,150.4673714,217.1322839,324.4931719
37.63049289,46.06226714,117.1117474,192.5142294,169.9548011
36.79543387,98.91410267,106.7984735,239.4291998,208.5751488
55.21941566,95.3813094,197.8351519,247.4954421,244.837262
52.96984673,113.9241273,124.5911596,303.5825457,167.8405594
52.5049285,136.9791219,120.2582295,223.1853269,241.2072798
53.46448209,122.5313006,85.39829659,213.0318527,333.0735083
43.19975278,94.62222619,130.8311476,207.7753721,251.0443244
52.32253697,77.86948183,110.3073062,185.8733483,261.5350453
52.93072473,151.4671961,199.2604548,213.5393537,186.9917617
42.85648582,101.1843687,180.2945127,188.1839436,219.1819296
68.65774511,100.2785858,129.3554896,206.7384391,231.240181
54.73832921,99.51749826,217.5730742,252.7039014,234.1142452
38.08696503,103.9616952,179.4529646,159.7382974,314.0821898
56.56553609,97.11279176,140.2550585,245.5951424,277.884553
40.2531833,88.52675986,75.01782855,252.6846027,194.4271022
57.87084604,89.06282118,218.7282772,195.2772589,262.3252389
61.58595579,99.3449346,108.312826,115.125804,274.9110874
41.79317682,89.13150458,100.6380376,175.6871205,307.0074519
59.63376129,85.74308435,180.677113,251.8797819,329.0270343
54.12780927,102.1286046,223.1925722,199.0852775,199.2452904
58.2206016,94.90045565,191.5281846,160.0279107,209.4571244
68.96792983,130.0798598,166.9172736,179.8090032,187.1211071
47.54611884,46.98060383,167.8426302,233.6248011,238.299007
42.46263836,121.830137,175.6024668,221.8693427,273.3179187
41.1048557,124.9217038,172.7678577,190.442716,299.3667258
41.84189715,58.53219535,158.4357427,185.3270235,246.2024488
49.22898291,93.14624812,153.1260331,184.329674,234.0076238
53.41151975,92.57118268,148.1222062,163.1035926,257.5878996
52.76690799,71.84976611,127.3810623,264.6150276,208.2428549
58.27183249,84.44366625,141.5797477,187.1071812,354.4769361
50.13001892,77.78848309,99.21129557,248.6863408,169.6169486
64.53534077,135.0454089,147.0498112,260.8526421,259.2370289
47.35343167,118.7135679,120.3422668,239.9324359,351.180311
77.20169167,125.4311019,116.8923205,182.7351875,250.3399922
56.25667348,114.4334413,155.3968245,216.1492036,240.4980482
41.42842444,77.41896458,191.7600686,199.0321757,232.1277289
39.29107502,89.50959467,177.5494982,163.8519256,240.9804159
54.82472415,109.7874912,102.8849819,212.9743713,318.6424237
47.76537215,75.55744382,120.3111559,152.8384084,139.4069044
57.14000494,114.2599686,178.2231356,247.5071755,326.6716851
54.73237625,95.19349204,120.5253782,181.4153081,178.8021424
49.27171087,92.50358385,143.2610055,208.0463862,236.6673835
41.53206282,114.2191994,166.501563,211.3315149,228.537779
34.85152775,108.8852662,120.9496664,189.6438011,279.4276635
45.53485048,92.78067668,153.1612652,223.4677521,170.0937824
58.56398794,123.1865961,109.9792352,181.0038537,273.1086333
52.14093744,78.37873345,131.9589707,234.8518919,351.2154812
37.54261221,112.3187121,159.593458,146.1608128,181.8412998
51.73180926,111.8620252,102.210188,205.0551832,259.4853084
53.8531738,93.80907121,163.2142421,277.55716,216.9008911
41.16142564,106.5226604,149.410866,159.986747,271.2943603
51.53725106,74.97772847,166.5746986,172.8902012,250.9573889
50.58208718,118.4805404,156.717424,220.556314,217.9256545
38.57029702,96.30195727,190.9242129,207.1832713,274.3936142
53.5778736,89.54553959,153.7567351,214.025204,340.2174055
55.60784526,120.9801845,137.1178338,219.5674852,240.4548104
60.83051243,85.91312619,153.6689251,225.3888587,285.9878971
60.53802052,71.83077407,166.2989409,244.3879937,185.3363521
36.22330632,68.86741653,151.4658021,216.3927463,202.1781812
40.6217496,112.120199,151.2177507,190.3496938,273.6203139
55.15035267,74.39141295,128.9402494,226.902948,324.2058014
55.13785951,135.0958836,130.1129725,275.9952774,267.7806674
55.15047686,58.36141184,107.9218418,194.6946501,234.3470985
88.52731491,133.9291274,202.4873023,161.0188278,249.9645703
55.70890511,104.2203493,112.6841029,244.2832268,187.4796133
61.3556564,98.06573776,129.2128441,195.1847534,280.2257663
59.54001763,89.10161826,128.447782,113.0932182,294.1166531
56.51391251,107.9827223,176.8477313,233.8968671,227.3954834
46.84730755,99.24730595,141.1515097,178.5868726,226.4978926
57.5896922,122.0660376,187.4322622,196.3786687,263.2939115
42.27174785,102.284553,129.7952813,213.2792132,228.1640132
47.63181393,103.0060352,158.3698249,207.6199872,246.6933693
45.14636452,92.72775576,124.9395884,228.3780727,354.9860895
50.81874139,98.86108753,214.3544738,182.5805452,237.648715
73.14658567,106.1560354,114.3720474,220.5242319,232.0829924
31.32734807,65.79663215,159.2946213,189.6181329,217.6229097
56.8626019,73.03629156,169.0133064,229.5524192,287.2095986
33.87284129,114.8652819,162.4139729,224.6146994,240.9387913
45.28068134,103.4173088,144.4413702,162.5824519,217.5313481
60.88950597,96.32033327,146.105379,243.4392846,316.0652016
50.64280019,100.3686787,151.3143442,178.5614622,320.9801502
39.22255222,106.9516341,145.58994,232.3223119,219.9788217
42.84696291,89.20480639,178.9163735,214.6914925,156.6730024
56.79597749,84.43390549,216.31569,273.5273471,300.3756845
42.69633368,103.9169051,133.2752464,191.0613607,215.7685087
52.1645859,80.43254445,108.9059106,186.0273282,289.53128
50.4557184,108.1650551,147.3515385,199.2232158,151.4948091
43.48399652,65.94832792,227.3912801,187.8728087,294.6298669
71.43944089,120.5831127,125.889763,231.9976761,189.4414035
56.33919022,109.4519496,199.1735042,135.3475757,286.538206
29.74857413,105.1205947,200.3310244,157.8527032,250.7136534
51.86454315,119.6538197,133.3923527,157.2878831,202.303029
43.38213535,133.3094889,167.0694924,238.0123037,229.6481844
58.52433335,120.2874013,198.8518987,268.4245349,284.3159228
42.07479262,63.18251537,138.6261678,195.8220313,255.2947227
48.85263559,74.40846067,143.8925892,193.2471311,279.220649
55.04987279,87.50362845,132.5495726,202.8020865,348.8220292
58.65755194,100.521821,119.5572981,246.4751321,171.7879194
37.99703593,110.3531804,130.5216736,162.9058746,330.8606287
46.65498764,85.48512374,113.281792,209.5347593,255.2177969
45.25054689,103.7353353,151.022504,239.0079052,205.0607976
43.46670767,84.89234135,126.9008031,220.0437668,183.4843187
67.6545424,87.76964394,157.0135774,207.5832647,240.5439805
54.04981711,71.86677806,103.3231306,240.0418437,296.0825056
37.39116046,81.53533508,159.926407,91.87070828,243.622544
59.17861947,72.96630789,175.0058688,227.1150128,325.5577465
71.22156197,80.48253494,90.18793072,173.8369727,177.4412155
60.32465261,121.0728359,161.2216971,126.7746841,249.3955526
34.80630034,81.01202222,186.8300698,220.448104,187.3803278
45.15765927,152.6476413,113.7107694,254.9463418,268.1815941
62.66911149,109.866358,200.1771716,194.5020594,294.3443695
42.92330534,103.6967225,162.5705703,238.1149819,228.9619103
54.43819428,82.8328444,128.8496443,264.4911303,119.7893072
57.74634053,114.0061976,148.3269277,252.5965781,259.9474073
40.73069528,88.48724348,166.7498074,265.5985812,271.8369276
49.40474644,102.4401963,152.2801617,229.6850996,270.2147377
17.5873266,151.2016908,166.1626798,203.0173456,311.7891096
39.75612359,98.07880201,122.3797922,135.9213675,196.447316
47.47431849,122.9854665,155.0808247,190.1575005,284.0108053
37.52216818,85.9364715,107.5885651,166.2701362,309.6253756
66.32411304,99.30023019,146.6632182,286.8377087,161.0706208
35.69858622,135.4160127,122.8827708,192.9645675,265.9825913
45.59955513,87.46065884,127.9341017,204.9281923,224.7910084
51.30740577,136.2489712,187.0827953,222.059415,245.9238663
64.41273289,114.1550387,182.7393036,201.7440979,267.3838242
35.64137849,88.75066448,168.2741436,267.8020416,225.6385718
61.63163752,112.6481548,117.2306171,175.0940255,216.214596
50.10233061,119.451089,140.5077465,207.7842982,251.7076209
40.18491349,112.4361992,186.392931,170.3011766,195.6377031
54.62103474,68.5955056,154.2515074,147.1990996,195.7087436
51.99059696,85.45725648,219.5798862,175.5292364,283.9686641
43.99783123,95.04962729,161.7995352,198.5185281,192.5602982
50.69802085,98.51133142,155.7614735,182.827911,283.315625
46.14686403,112.413442,140.7265061,172.3031608,273.1295646
51.13517345,103.55402,154.0062271,143.7473015,163.7096636
56.62130675,73.29311283,145.4259049,196.6757771,216.1217674
65.86016816,107.603957,171.2432603,139.811185,309.7054702
37.62184501,112.2117149,178.7010695,230.4022385,200.9417234
71.33033375,111.195809,126.4203162,203.2975901,226.7797869
30.479122,121.6156145,110.0630114,141.69794,273.1030447
48.48214905,116.6784431,94.91383881,187.6316369,289.1695255
55.88317206,109.1836016,165.2397398,169.9137438,237.4230557
52.80991868,98.59668577,116.8990018,212.7669804,220.1244903
43.7730048,66.78078133,85.41328221,253.6180178,321.1184931
47.9187775,108.5923644,161.6573581,124.9931012,336.9449832
45.06999065,104.1537537,224.7899855,204.6010432,298.9429025
44.10635243,105.4315767,149.8178727,193.5946882,254.2659071
58.49602097,74.46502848,175.1547232,226.8536031,209.5867139
53.57015486,78.37886919,152.4548808,208.5278651,208.4777797
43.07090405,121.0630571,147.0333104,169.9212267,276.1257053
58.99599875,99.20889692,177.5722945,187.2378426,270.919911
53.07299521,113.6300139,141.2917637,168.1589657,320.0799296
58.12862119,100.5663675,158.0217694,243.0402855,282.5225046
56.29628842,100.5951228,159.6509342,200.8524659,174.8459849
41.71004989,118.7656761,129.9572864,276.0476274,302.5973809
44.3981896,89.67910544,179.7612705,197.5735674,200.0969686
57.47293605,101.9224155,144.7512073,171.6637293,230.8014364
56.10370265,90.75449423,127.3276452,139.4514243,262.5100103
49.79098406,91.31007545,166.0952953,127.8744129,349.7833745
51.17327383,93.81655753,123.0459605,136.6345623,405.4959278
62.77664896,104.4426754,150.8454347,210.685066,280.336153
44.08428611,90.42502757,149.7264301,220.3490009,240.8401691
55.47097381,125.1151225,182.576867,136.7523719,276.7252824
47.97807348,82.10785396,164.240947,235.8015326,294.3827713
47.82318797,96.26256712,149.2491912,180.6775579,233.9666187
60.98776852,91.20537883,174.532989,205.8717205,339.7605678
58.25416349,128.9395577,191.7062265,264.4888251,261.503538
58.13509636,103.9310955,166.7343092,235.8735726,274.8871545
63.05478807,120.6368908,150.3105786,189.2587741,283.2962126
50.21003842,70.28879254,110.644913,164.352311,271.0793305
56.81952971,105.3410053,118.0465901,113.9273839,291.947025
46.89733243,117.7926159,140.8432589,171.2338672,219.1373407
53.24166352,101.6456798,131.7146339,191.5547904,222.0849123
48.69856946,121.3096075,144.3908609,160.5128189,194.9922884
50.96995965,89.654231,151.6994977,194.7497213,271.9750615
55.95157025,128.1869488,165.8907826,203.0740753,288.9468252
41.81779317,145.9779625,147.8850367,191.0057607,272.8886433
70.92387276,92.74322879,164.5950493,173.9998968,333.7246217
39.93982619,91.08994957,151.9342324,206.7461869,249.7201991
37.85811387,129.0676895,90.73600301,217.677626,283.4370828
61.58110874,131.5914429,121.8199382,156.3840369,195.4149562
57.91662694,89.54279946,145.6773733,256.4372952,230.6450149
56.24119817,91.59626366,113.7091577,196.0564747,284.7768879
56.28345509,94.36430782,167.9978619,200.7539849,292.4551055
49.87753227,73.11098978,195.922525,228.3285769,235.3016526
41.02745629,81.62696107,186.5628556,209.3286453,246.4200374
50.75804558,79.91718466,143.5967139,238.1254654,174.1063127
43.22838288,84.6440487,194.7217841,211.4849666,232.14854
59.75119733,99.30630225,154.4600237,175.502505,294.5191582
48.52942618,104.6842947,139.8874209,214.460141,278.7602508
41.74502803,131.0100099,131.5979201,154.2509517,275.0332861
46.78614158,80.03291919,140.9259094,204.3423882,252.4886844
54.12931454,119.686448,138.3546954,198.6708004,250.3531579
44.36275447,95.72022312,155.1124867,191.6753257,216.983943
41.77779604,99.01072581,154.8172194,194.8584995,284.941421
52.43687211,113.4963898,150.0913806,124.7260382,271.0486472
52.44966571,77.54555957,163.1081451,178.0510037,274.6009424
44.93056825,107.6481949,185.7193882,203.713796,223.6982579
45.28961694,103.3290442,178.4866241,206.3942557,142.332854
52.32049937,109.8490253,105.4530609,158.8929944,304.8576356
35.51915659,105.7833729,73.38236595,250.6283136,226.0581272
35.92536226,149.1060028,178.0295973,165.3530061,206.8612118
42.81555779,87.24520031,108.993639,238.778288,284.6739456
47.86552848,89.3800609,143.2570379,217.0877745,230.399368
53.10907566,87.53718947,114.8966092,174.1509076,302.9968192
64.75356217,88.89045762,95.94058687,271.0124357,280.8502975
58.57659623,87.25225745,166.2438818,152.2545267,284.1784662
48.4006147,123.7803306,172.7746548,236.7661669,181.7022144
49.80983792,128.410085,132.704688,240.0232927,310.5971993
39.97470635,88.58507413,72.26873124,173.1751916,263.0625266
49.81486864,83.35288854,133.6126666,255.698612,231.536143
47.11341361,109.4283111,161.7541202,189.9981394,257.1694234
53.2271856,88.95553911,105.6326529,211.5477452,161.1882384
41.72769056,112.6586364,155.5007976,210.4128736,270.4326406
55.19346514,104.0584604,149.5407045,194.6276503,198.5314246
65.32738913,69.6851177,167.378745,232.4323309,182.3664857
48.91239852,130.950104,153.5874111,231.7395488,173.8820407
54.01711722,135.9175535,120.8079318,130.0587211,305.6344187
56.90143992,87.74422619,185.897145,252.1736097,218.5368303
45.98779528,92.2459688,145.2441128,133.5003205,326.6863855
52.24092482,105.7173078,149.1808638,241.3018482,223.2099268
50.12592401,106.6891358,122.0019612,245.0682055,164.6321021
50.97676099,113.1708855,136.7015325,156.3613428,194.173778
42.26990216,140.2040908,123.4559186,183.5674285,311.790581
50.24510174,96.46105545,144.8116182,155.7718133,242.2050911
54.97998291,84.03405511,201.3512544,191.4031588,222.5856352
64.51143608,72.41361544,108.8429657,187.6786286,258.0009113
59.59270826,85.3813992,101.5931581,231.1864213,275.0891368
71.53182458,99.33746054,194.1351098,252.4123498,305.8699408
42.32652437,135.8911573,143.7202897,255.8273524,322.4249615
58.72320637,89.64777402,129.9278178,177.5132789,232.0115677
51.83342006,104.475759,181.1971406,191.6311251,183.6976157
71.89802933,99.67154208,131.8315338,132.6624723,229.3267419
41.91701715,123.7678655,204.7802914,167.7651973,263.0140253
41.60278158,150.5386485,170.3377761,238.5940653,201.8120537
44.00607355,89.38262454,135.3626578,264.6233129,202.1424543
28.76104276,90.21121115,214.7192464,150.6260451,267.1893941
44.74244978,120.8832175,131.8285523,176.3014296,247.5673824
42.40867338,113.6378298,172.2628612,198.9437697,251.6398498
51.50393786,136.9341465,158.9787774,211.2064464,212.0752333
53.41755976,111.6785637,189.0522387,167.6158592,238.4799643
68.76170839,92.81415818,196.8453359,216.9624418,203.7883428
59.50423838,111.8130966,150.9601245,181.0464261,294.5099206
44.23096344,122.1740716,127.3974639,199.4219092,301.7624667
41.01585329,116.4096436,163.7991643,221.8513699,157.6906069
54.91919172,110.1454806,129.6685389,200.2568908,203.524457
36.79766793,121.3334938,210.4016174,182.5445644,175.1735372
68.31458766,123.3859118,154.0960599,195.6156078,217.4988033
61.79440121,127.6431798,139.0403535,196.4654816,245.8281015
45.30824348,112.9741978,155.5404092,185.1995588,177.517739
32.86865471,96.65763839,109.5862113,189.6481575,203.9070093
63.53872374,102.9342737,120.8515788,263.9458868,199.8021314
48.85460155,124.1301793,186.0124172,222.4367779,260.3633665
62.37816312,83.66128658,130.2931716,188.1807873,253.4672169
34.05572341,107.3734662,118.5926705,227.8781762,213.9131223
44.00624977,92.13322375,166.0995826,186.6472204,258.8410436
50.052437,100.5748965,185.5711246,246.9249855,222.6659958
50.46980594,125.5690373,171.5685993,214.7856877,236.4172445
45.49934529,103.8219814,179.8814306,195.7079142,333.6726045
56.22849932,100.928731,127.2961473,217.908677,317.0230526
39.32379571,72.80287718,107.34568,137.1649539,185.0209382
48.57620515,114.9250713,195.0400096,154.9293012,291.4866209
51.20295632,112.9096836,140.3196048,152.2429997,290.5698277
55.14438834,143.2650945,142.4750095,205.7177238,192.5868356
57.11614878,93.8444353,189.8458243,269.3006,290.9388822
38.75357908,104.3830066,166.6869003,289.2520058,326.8965959
34.65885829,104.9876737,163.6766332,225.5220441,193.8727597
62.77676822,131.5490656,214.9500703,220.033779,204.1248589
53.32314012,98.09408935,130.6944531,127.9576906,300.8830733
42.51513463,105.5804305,177.8352038,178.293048,263.5747655
65.51151976,112.1579302,151.7103937,168.4886499,277.5738138
51.15674634,103.7321825,158.0577684,175.1660961,267.0294608
61.79297184,91.07132771,195.8540528,193.2742473,269.534796
50.67518481,103.8817999,165.2350727,181.1163769,183.6763936
70.60747925,121.472635,166.1488824,120.8280076,302.3658853
67.55340842,79.46969401,182.1752201,229.9164102,308.4794996
47.51035852,102.6593935,139.0514181,157.090279,238.5304628
59.71570951,85.9975837,124.82371,209.5698746,247.8261525
56.4537595,123.9009326,118.6557242,282.9633068,173.4446249
63.68631558,69.5362619,91.00930232,163.2246163,275.7127378
40.35076539,88.82156305,211.6862139,98.78849909,278.6028721
56.8605146,107.5442375,116.903749,188.5598311,246.8904492
60.58424487,131.3104806,143.3623913,244.0383854,306.217668
32.41260514,98.68499478,141.695601,278.3338982,233.2961385
38.16741487,88.89600947,159.2222009,150.8180162,278.2302963
29.60767822,137.6231414,174.4721164,219.8679689,199.0167831
47.30593166,71.03972199,175.8142047,181.3875817,248.8223925
57.17542256,56.02388087,132.5076768,195.7620658,241.2822871
65.02357052,108.800289,144.9863486,305.7737339,261.2653961
50.7409478,89.95891551,158.4773985,139.8811869,231.5236536
66.28615546,79.57534366,142.5392662,210.1495865,243.4263702
36.19898542,114.1671289,198.2203673,218.7077269,291.3023586
32.96617561,104.8760143,164.7292485,243.431453,228.1617881
49.44452301,88.71842739,172.0463336,203.9193261,169.671145
53.84065449,74.39391203,169.8864381,212.3220216,337.4791952
49.67305252,117.4491466,185.2042157,184.3340573,319.0727039
29.325579,113.0040236,155.4306468,210.7650776,185.3868652
49.1087996,98.01648272,111.0950416,186.272309,284.4853903
36.95530499,136.9327399,161.9906386,224.8628756,224.8512615
56.69672549,78.59830467,130.4592932,185.2155866,263.1743608
53.66598246,69.48949658,134.1414995,215.0840158,264.7112065
40.60120214,86.1618386,167.5909206,198.8294875,238.27961
44.86133083,99.08827967,187.1484921,245.04201,210.8117167
39.40786478,104.866789,150.6381473,197.9442511,215.4729474
49.37320903,95.17527884,159.2649904,129.0787013,204.1904042
59.55142321,107.0411079,201.0664483,250.47686,208.4088896
40.14273954,74.96921152,157.2225954,163.770708,246.6410855
55.04046516,128.8752921,228.0504934,173.8493465,214.2120005
44.69742382,98.35697643,166.9652894,176.1735482,284.1026033
42.07127168,122.3459166,97.17711723,254.9775237,324.3623078
48.9296964,106.8545069,172.6002486,114.5730314,220.9973379
39.64757678,109.1350644,161.4347515,325.5099413,261.970225
44.46350695,111.3953456,188.6925826,242.2422724,274.9842555
38.02122107,108.9541712,170.1954405,208.9295566,273.6001135
69.64725133,112.8544552,145.8463205,197.80424,253.7977634
50.35263552,126.5830506,113.2710529,211.422163,287.1341209
43.00274492,103.9304234,143.7293023,220.8448971,274.1124476
52.13979911,114.1800752,124.4843864,225.8086234,188.1168789
48.8767195,98.20528611,132.5842965,222.2241786,293.4578032
47.790304,128.8023443,167.6573521,203.5832273,294.3645419
56.141667,86.47215396,200.0971351,192.1064632,211.8356948
57.5750771,136.0188087,161.8401459,193.9490687,251.8968918
44.69498852,99.19684099,114.1235081,192.2036688,284.1664496
44.24181759,71.38449796,163.33808,245.3508039,239.534309
47.24948303,102.5620883,185.8989446,223.7422689,303.6489024
